"from","to","combined_score","target"
"9606.ENSP00000335384","9606.ENSP00000445929",176,"9606.ENSP00000335384"
"9606.ENSP00000347184","9606.ENSP00000445929",176,"9606.ENSP00000347184"
"9606.ENSP00000385706","9606.ENSP00000445929",176,"9606.ENSP00000385706"
"9606.ENSP00000421801","9606.ENSP00000445929",176,"9606.ENSP00000421801"
"9606.ENSP00000437783","9606.ENSP00000445929",176,"9606.ENSP00000437783"
"9606.ENSP00000283309","9606.ENSP00000445929",175,"9606.ENSP00000283309"
"9606.ENSP00000316729","9606.ENSP00000445929",175,"9606.ENSP00000316729"
"9606.ENSP00000354995","9606.ENSP00000445929",175,"9606.ENSP00000354995"
"9606.ENSP00000356198","9606.ENSP00000445929",175,"9606.ENSP00000356198"
"9606.ENSP00000371483","9606.ENSP00000445929",175,"9606.ENSP00000371483"
"9606.ENSP00000410833","9606.ENSP00000445929",175,"9606.ENSP00000410833"
"9606.ENSP00000300283","9606.ENSP00000445929",174,"9606.ENSP00000300283"
"9606.ENSP00000310490","9606.ENSP00000445929",174,"9606.ENSP00000310490"
"9606.ENSP00000312734","9606.ENSP00000445929",174,"9606.ENSP00000312734"
"9606.ENSP00000346959","9606.ENSP00000445929",174,"9606.ENSP00000346959"
"9606.ENSP00000356687","9606.ENSP00000445929",174,"9606.ENSP00000356687"
"9606.ENSP00000406577","9606.ENSP00000445929",174,"9606.ENSP00000406577"
"9606.ENSP00000230671","9606.ENSP00000445929",173,"9606.ENSP00000230671"
"9606.ENSP00000369703","9606.ENSP00000445929",173,"9606.ENSP00000369703"
"9606.ENSP00000399979","9606.ENSP00000445929",173,"9606.ENSP00000399979"
"9606.ENSP00000228318","9606.ENSP00000445929",172,"9606.ENSP00000228318"
"9606.ENSP00000264938","9606.ENSP00000445929",172,"9606.ENSP00000264938"
"9606.ENSP00000289575","9606.ENSP00000445929",172,"9606.ENSP00000289575"
"9606.ENSP00000321735","9606.ENSP00000445929",172,"9606.ENSP00000321735"
"9606.ENSP00000321853","9606.ENSP00000445929",172,"9606.ENSP00000321853"
"9606.ENSP00000355577","9606.ENSP00000445929",172,"9606.ENSP00000355577"
"9606.ENSP00000377224","9606.ENSP00000445929",172,"9606.ENSP00000377224"
"9606.ENSP00000393557","9606.ENSP00000445929",172,"9606.ENSP00000393557"
"9606.ENSP00000445929","9606.ENSP00000483375",172,"9606.ENSP00000483375"
"9606.ENSP00000445929","9606.ENSP00000495949",172,"9606.ENSP00000495949"
"9606.ENSP00000254051","9606.ENSP00000445929",171,"9606.ENSP00000254051"
"9606.ENSP00000260197","9606.ENSP00000445929",171,"9606.ENSP00000260197"
"9606.ENSP00000273784","9606.ENSP00000445929",171,"9606.ENSP00000273784"
"9606.ENSP00000281154","9606.ENSP00000445929",171,"9606.ENSP00000281154"
"9606.ENSP00000355384","9606.ENSP00000445929",171,"9606.ENSP00000355384"
"9606.ENSP00000380250","9606.ENSP00000445929",171,"9606.ENSP00000380250"
"9606.ENSP00000380666","9606.ENSP00000445929",171,"9606.ENSP00000380666"
"9606.ENSP00000289416","9606.ENSP00000445929",170,"9606.ENSP00000289416"
"9606.ENSP00000298198","9606.ENSP00000445929",170,"9606.ENSP00000298198"
"9606.ENSP00000359991","9606.ENSP00000445929",170,"9606.ENSP00000359991"
"9606.ENSP00000253496","9606.ENSP00000445929",169,"9606.ENSP00000253496"
"9606.ENSP00000261811","9606.ENSP00000445929",169,"9606.ENSP00000261811"
"9606.ENSP00000296589","9606.ENSP00000445929",169,"9606.ENSP00000296589"
"9606.ENSP00000345873","9606.ENSP00000445929",169,"9606.ENSP00000345873"
"9606.ENSP00000351619","9606.ENSP00000445929",169,"9606.ENSP00000351619"
"9606.ENSP00000357915","9606.ENSP00000445929",169,"9606.ENSP00000357915"
"9606.ENSP00000362116","9606.ENSP00000445929",169,"9606.ENSP00000362116"
"9606.ENSP00000362160","9606.ENSP00000445929",169,"9606.ENSP00000362160"
"9606.ENSP00000428612","9606.ENSP00000445929",169,"9606.ENSP00000428612"
"9606.ENSP00000445929","9606.ENSP00000464814",169,"9606.ENSP00000464814"
"9606.ENSP00000266077","9606.ENSP00000445929",168,"9606.ENSP00000266077"
"9606.ENSP00000301732","9606.ENSP00000445929",168,"9606.ENSP00000301732"
"9606.ENSP00000390722","9606.ENSP00000445929",168,"9606.ENSP00000390722"
"9606.ENSP00000296125","9606.ENSP00000445929",167,"9606.ENSP00000296125"
"9606.ENSP00000356382","9606.ENSP00000445929",167,"9606.ENSP00000356382"
"9606.ENSP00000384763","9606.ENSP00000445929",167,"9606.ENSP00000384763"
"9606.ENSP00000421294","9606.ENSP00000445929",167,"9606.ENSP00000421294"
"9606.ENSP00000445929","9606.ENSP00000494136",167,"9606.ENSP00000494136"
"9606.ENSP00000445929","9606.ENSP00000497679",167,"9606.ENSP00000497679"
"9606.ENSP00000445929","9606.ENSP00000498994",167,"9606.ENSP00000498994"
"9606.ENSP00000261208","9606.ENSP00000445929",166,"9606.ENSP00000261208"
"9606.ENSP00000280612","9606.ENSP00000445929",166,"9606.ENSP00000280612"
"9606.ENSP00000284273","9606.ENSP00000445929",166,"9606.ENSP00000284273"
"9606.ENSP00000297785","9606.ENSP00000445929",166,"9606.ENSP00000297785"
"9606.ENSP00000317327","9606.ENSP00000445929",166,"9606.ENSP00000317327"
"9606.ENSP00000346298","9606.ENSP00000445929",166,"9606.ENSP00000346298"
"9606.ENSP00000369127","9606.ENSP00000445929",166,"9606.ENSP00000369127"
"9606.ENSP00000378868","9606.ENSP00000445929",166,"9606.ENSP00000378868"
"9606.ENSP00000400057","9606.ENSP00000445929",166,"9606.ENSP00000400057"
"9606.ENSP00000421725","9606.ENSP00000445929",166,"9606.ENSP00000421725"
"9606.ENSP00000445929","9606.ENSP00000462521",166,"9606.ENSP00000462521"
"9606.ENSP00000217159","9606.ENSP00000445929",165,"9606.ENSP00000217159"
"9606.ENSP00000273905","9606.ENSP00000445929",165,"9606.ENSP00000273905"
"9606.ENSP00000275227","9606.ENSP00000445929",165,"9606.ENSP00000275227"
"9606.ENSP00000348234","9606.ENSP00000445929",165,"9606.ENSP00000348234"
"9606.ENSP00000359376","9606.ENSP00000445929",165,"9606.ENSP00000359376"
"9606.ENSP00000380602","9606.ENSP00000445929",165,"9606.ENSP00000380602"
"9606.ENSP00000383456","9606.ENSP00000445929",165,"9606.ENSP00000383456"
"9606.ENSP00000399136","9606.ENSP00000445929",165,"9606.ENSP00000399136"
"9606.ENSP00000424497","9606.ENSP00000445929",165,"9606.ENSP00000424497"
"9606.ENSP00000445929","9606.ENSP00000497931",165,"9606.ENSP00000497931"
"9606.ENSP00000242465","9606.ENSP00000445929",164,"9606.ENSP00000242465"
"9606.ENSP00000252595","9606.ENSP00000445929",164,"9606.ENSP00000252595"
"9606.ENSP00000272252","9606.ENSP00000445929",164,"9606.ENSP00000272252"
"9606.ENSP00000304440","9606.ENSP00000445929",164,"9606.ENSP00000304440"
"9606.ENSP00000311528","9606.ENSP00000445929",164,"9606.ENSP00000311528"
"9606.ENSP00000314807","9606.ENSP00000445929",164,"9606.ENSP00000314807"
"9606.ENSP00000337732","9606.ENSP00000445929",164,"9606.ENSP00000337732"
"9606.ENSP00000378731","9606.ENSP00000445929",164,"9606.ENSP00000378731"
"9606.ENSP00000445929","9606.ENSP00000498577",164,"9606.ENSP00000498577"
"9606.ENSP00000314030","9606.ENSP00000445929",163,"9606.ENSP00000314030"
"9606.ENSP00000355747","9606.ENSP00000445929",163,"9606.ENSP00000355747"
"9606.ENSP00000361287","9606.ENSP00000445929",163,"9606.ENSP00000361287"
"9606.ENSP00000379287","9606.ENSP00000445929",163,"9606.ENSP00000379287"
"9606.ENSP00000380495","9606.ENSP00000445929",163,"9606.ENSP00000380495"
"9606.ENSP00000406220","9606.ENSP00000445929",163,"9606.ENSP00000406220"
"9606.ENSP00000445929","9606.ENSP00000449253",163,"9606.ENSP00000449253"
"9606.ENSP00000445929","9606.ENSP00000482027",163,"9606.ENSP00000482027"
"9606.ENSP00000315152","9606.ENSP00000445929",162,"9606.ENSP00000315152"
"9606.ENSP00000331897","9606.ENSP00000445929",162,"9606.ENSP00000331897"
"9606.ENSP00000380081","9606.ENSP00000445929",162,"9606.ENSP00000380081"
"9606.ENSP00000445929","9606.ENSP00000452877",162,"9606.ENSP00000452877"
"9606.ENSP00000445929","9606.ENSP00000483688",162,"9606.ENSP00000483688"
"9606.ENSP00000237014","9606.ENSP00000445929",161,"9606.ENSP00000237014"
"9606.ENSP00000256958","9606.ENSP00000445929",161,"9606.ENSP00000256958"
"9606.ENSP00000305302","9606.ENSP00000445929",161,"9606.ENSP00000305302"
"9606.ENSP00000313603","9606.ENSP00000445929",161,"9606.ENSP00000313603"
"9606.ENSP00000317904","9606.ENSP00000445929",161,"9606.ENSP00000317904"
"9606.ENSP00000344155","9606.ENSP00000445929",161,"9606.ENSP00000344155"
"9606.ENSP00000356470","9606.ENSP00000445929",161,"9606.ENSP00000356470"
"9606.ENSP00000357702","9606.ENSP00000445929",161,"9606.ENSP00000357702"
"9606.ENSP00000378324","9606.ENSP00000445929",161,"9606.ENSP00000378324"
"9606.ENSP00000328547","9606.ENSP00000445929",160,"9606.ENSP00000328547"
"9606.ENSP00000331411","9606.ENSP00000445929",160,"9606.ENSP00000331411"
"9606.ENSP00000219919","9606.ENSP00000445929",159,"9606.ENSP00000219919"
"9606.ENSP00000253270","9606.ENSP00000445929",159,"9606.ENSP00000253270"
"9606.ENSP00000259392","9606.ENSP00000445929",159,"9606.ENSP00000259392"
"9606.ENSP00000279178","9606.ENSP00000445929",159,"9606.ENSP00000279178"
"9606.ENSP00000288065","9606.ENSP00000445929",159,"9606.ENSP00000288065"
"9606.ENSP00000304895","9606.ENSP00000445929",159,"9606.ENSP00000304895"
"9606.ENSP00000307449","9606.ENSP00000445929",159,"9606.ENSP00000307449"
"9606.ENSP00000330199","9606.ENSP00000445929",159,"9606.ENSP00000330199"
"9606.ENSP00000361867","9606.ENSP00000445929",159,"9606.ENSP00000361867"
"9606.ENSP00000386766","9606.ENSP00000445929",159,"9606.ENSP00000386766"
"9606.ENSP00000405812","9606.ENSP00000445929",159,"9606.ENSP00000405812"
"9606.ENSP00000445929","9606.ENSP00000481694",159,"9606.ENSP00000481694"
"9606.ENSP00000270162","9606.ENSP00000445929",158,"9606.ENSP00000270162"
"9606.ENSP00000273063","9606.ENSP00000445929",158,"9606.ENSP00000273063"
"9606.ENSP00000279027","9606.ENSP00000445929",158,"9606.ENSP00000279027"
"9606.ENSP00000286713","9606.ENSP00000445929",158,"9606.ENSP00000286713"
"9606.ENSP00000305852","9606.ENSP00000445929",158,"9606.ENSP00000305852"
"9606.ENSP00000340226","9606.ENSP00000445929",158,"9606.ENSP00000340226"
"9606.ENSP00000341942","9606.ENSP00000445929",158,"9606.ENSP00000341942"
"9606.ENSP00000358414","9606.ENSP00000445929",158,"9606.ENSP00000358414"
"9606.ENSP00000373312","9606.ENSP00000445929",158,"9606.ENSP00000373312"
"9606.ENSP00000379678","9606.ENSP00000445929",158,"9606.ENSP00000379678"
"9606.ENSP00000387164","9606.ENSP00000445929",158,"9606.ENSP00000387164"
"9606.ENSP00000429374","9606.ENSP00000445929",158,"9606.ENSP00000429374"
"9606.ENSP00000429754","9606.ENSP00000445929",158,"9606.ENSP00000429754"
"9606.ENSP00000445929","9606.ENSP00000469474",158,"9606.ENSP00000469474"
"9606.ENSP00000445929","9606.ENSP00000497641",158,"9606.ENSP00000497641"
"9606.ENSP00000229447","9606.ENSP00000445929",157,"9606.ENSP00000229447"
"9606.ENSP00000259874","9606.ENSP00000445929",157,"9606.ENSP00000259874"
"9606.ENSP00000267953","9606.ENSP00000445929",157,"9606.ENSP00000267953"
"9606.ENSP00000277903","9606.ENSP00000445929",157,"9606.ENSP00000277903"
"9606.ENSP00000314129","9606.ENSP00000445929",157,"9606.ENSP00000314129"
"9606.ENSP00000320117","9606.ENSP00000445929",157,"9606.ENSP00000320117"
"9606.ENSP00000330032","9606.ENSP00000445929",157,"9606.ENSP00000330032"
"9606.ENSP00000349877","9606.ENSP00000445929",157,"9606.ENSP00000349877"
"9606.ENSP00000441197","9606.ENSP00000445929",157,"9606.ENSP00000441197"
"9606.ENSP00000445929","9606.ENSP00000477796",157,"9606.ENSP00000477796"
"9606.ENSP00000239830","9606.ENSP00000445929",156,"9606.ENSP00000239830"
"9606.ENSP00000263734","9606.ENSP00000445929",156,"9606.ENSP00000263734"
"9606.ENSP00000264335","9606.ENSP00000445929",156,"9606.ENSP00000264335"
"9606.ENSP00000307640","9606.ENSP00000445929",156,"9606.ENSP00000307640"
"9606.ENSP00000318884","9606.ENSP00000445929",156,"9606.ENSP00000318884"
"9606.ENSP00000381339","9606.ENSP00000445929",156,"9606.ENSP00000381339"
"9606.ENSP00000386717","9606.ENSP00000445929",156,"9606.ENSP00000386717"
"9606.ENSP00000445929","9606.ENSP00000470652",156,"9606.ENSP00000470652"
"9606.ENSP00000445929","9606.ENSP00000479134",156,"9606.ENSP00000479134"
"9606.ENSP00000263093","9606.ENSP00000445929",155,"9606.ENSP00000263093"
"9606.ENSP00000273861","9606.ENSP00000445929",155,"9606.ENSP00000273861"
"9606.ENSP00000292079","9606.ENSP00000445929",155,"9606.ENSP00000292079"
"9606.ENSP00000324343","9606.ENSP00000445929",155,"9606.ENSP00000324343"
"9606.ENSP00000354314","9606.ENSP00000445929",155,"9606.ENSP00000354314"
"9606.ENSP00000368066","9606.ENSP00000445929",155,"9606.ENSP00000368066"
"9606.ENSP00000391481","9606.ENSP00000445929",155,"9606.ENSP00000391481"
"9606.ENSP00000434364","9606.ENSP00000445929",155,"9606.ENSP00000434364"
"9606.ENSP00000445929","9606.ENSP00000466010",155,"9606.ENSP00000466010"
"9606.ENSP00000270560","9606.ENSP00000445929",154,"9606.ENSP00000270560"
"9606.ENSP00000327453","9606.ENSP00000445929",154,"9606.ENSP00000327453"
"9606.ENSP00000362244","9606.ENSP00000445929",154,"9606.ENSP00000362244"
"9606.ENSP00000382071","9606.ENSP00000445929",154,"9606.ENSP00000382071"
"9606.ENSP00000392411","9606.ENSP00000445929",154,"9606.ENSP00000392411"
"9606.ENSP00000402758","9606.ENSP00000445929",154,"9606.ENSP00000402758"
"9606.ENSP00000422607","9606.ENSP00000445929",154,"9606.ENSP00000422607"
"9606.ENSP00000430950","9606.ENSP00000445929",154,"9606.ENSP00000430950"
"9606.ENSP00000443432","9606.ENSP00000445929",154,"9606.ENSP00000443432"
"9606.ENSP00000219789","9606.ENSP00000445929",153,"9606.ENSP00000219789"
"9606.ENSP00000262207","9606.ENSP00000445929",153,"9606.ENSP00000262207"
"9606.ENSP00000265440","9606.ENSP00000445929",153,"9606.ENSP00000265440"
"9606.ENSP00000272286","9606.ENSP00000445929",153,"9606.ENSP00000272286"
"9606.ENSP00000274764","9606.ENSP00000445929",153,"9606.ENSP00000274764"
"9606.ENSP00000308895","9606.ENSP00000445929",153,"9606.ENSP00000308895"
"9606.ENSP00000333591","9606.ENSP00000445929",153,"9606.ENSP00000333591"
"9606.ENSP00000343885","9606.ENSP00000445929",153,"9606.ENSP00000343885"
"9606.ENSP00000356438","9606.ENSP00000445929",153,"9606.ENSP00000356438"
"9606.ENSP00000361562","9606.ENSP00000445929",153,"9606.ENSP00000361562"
"9606.ENSP00000362329","9606.ENSP00000445929",153,"9606.ENSP00000362329"
"9606.ENSP00000368140","9606.ENSP00000445929",153,"9606.ENSP00000368140"
"9606.ENSP00000378265","9606.ENSP00000445929",153,"9606.ENSP00000378265"
"9606.ENSP00000387662","9606.ENSP00000445929",153,"9606.ENSP00000387662"
"9606.ENSP00000404203","9606.ENSP00000445929",153,"9606.ENSP00000404203"
"9606.ENSP00000409016","9606.ENSP00000445929",153,"9606.ENSP00000409016"
"9606.ENSP00000262644","9606.ENSP00000445929",152,"9606.ENSP00000262644"
"9606.ENSP00000263321","9606.ENSP00000445929",152,"9606.ENSP00000263321"
"9606.ENSP00000273173","9606.ENSP00000445929",152,"9606.ENSP00000273173"
"9606.ENSP00000306330","9606.ENSP00000445929",152,"9606.ENSP00000306330"
"9606.ENSP00000340989","9606.ENSP00000445929",152,"9606.ENSP00000340989"
"9606.ENSP00000349359","9606.ENSP00000445929",152,"9606.ENSP00000349359"
"9606.ENSP00000369461","9606.ENSP00000445929",152,"9606.ENSP00000369461"
"9606.ENSP00000445929","9606.ENSP00000494750",152,"9606.ENSP00000494750"
"9606.ENSP00000216455","9606.ENSP00000445929",151,"9606.ENSP00000216455"
"9606.ENSP00000337103","9606.ENSP00000445929",151,"9606.ENSP00000337103"
"9606.ENSP00000351327","9606.ENSP00000445929",151,"9606.ENSP00000351327"
"9606.ENSP00000354558","9606.ENSP00000445929",151,"9606.ENSP00000354558"
"9606.ENSP00000359171","9606.ENSP00000445929",151,"9606.ENSP00000359171"
"9606.ENSP00000360998","9606.ENSP00000445929",151,"9606.ENSP00000360998"
"9606.ENSP00000369383","9606.ENSP00000445929",151,"9606.ENSP00000369383"
"9606.ENSP00000391803","9606.ENSP00000445929",151,"9606.ENSP00000391803"
"9606.ENSP00000445929","9606.ENSP00000482657",151,"9606.ENSP00000482657"
"9606.ENSP00000445929","9606.ENSP00000493985",151,"9606.ENSP00000493985"
"9606.ENSP00000209929","9606.ENSP00000445929",150,"9606.ENSP00000209929"
"9606.ENSP00000232892","9606.ENSP00000445929",150,"9606.ENSP00000232892"
"9606.ENSP00000246194","9606.ENSP00000445929",150,"9606.ENSP00000246194"
"9606.ENSP00000254090","9606.ENSP00000445929",150,"9606.ENSP00000254090"
"9606.ENSP00000303437","9606.ENSP00000445929",150,"9606.ENSP00000303437"
"9606.ENSP00000318057","9606.ENSP00000445929",150,"9606.ENSP00000318057"
"9606.ENSP00000325017","9606.ENSP00000445929",150,"9606.ENSP00000325017"
"9606.ENSP00000346901","9606.ENSP00000445929",150,"9606.ENSP00000346901"
"9606.ENSP00000348911","9606.ENSP00000445929",150,"9606.ENSP00000348911"
"9606.ENSP00000351530","9606.ENSP00000445929",150,"9606.ENSP00000351530"
"9606.ENSP00000356723","9606.ENSP00000445929",150,"9606.ENSP00000356723"
"9606.ENSP00000356729","9606.ENSP00000445929",150,"9606.ENSP00000356729"
"9606.ENSP00000357844","9606.ENSP00000445929",150,"9606.ENSP00000357844"
"9606.ENSP00000362285","9606.ENSP00000445929",150,"9606.ENSP00000362285"
"9606.ENSP00000364023","9606.ENSP00000445929",150,"9606.ENSP00000364023"
"9606.ENSP00000373073","9606.ENSP00000445929",150,"9606.ENSP00000373073"
"9606.ENSP00000374359","9606.ENSP00000445929",150,"9606.ENSP00000374359"
"9606.ENSP00000388658","9606.ENSP00000445929",150,"9606.ENSP00000388658"
"9606.ENSP00000442464","9606.ENSP00000445929",150,"9606.ENSP00000442464"
"9606.ENSP00000445929","9606.ENSP00000482396",150,"9606.ENSP00000482396"
