"from","to","combined_score","target"
"9606.ENSP00000313318","9606.ENSP00000353007",206,"9606.ENSP00000313318"
"9606.ENSP00000335029","9606.ENSP00000353007",206,"9606.ENSP00000335029"
"9606.ENSP00000353007","9606.ENSP00000373783",206,"9606.ENSP00000373783"
"9606.ENSP00000353007","9606.ENSP00000451828",206,"9606.ENSP00000451828"
"9606.ENSP00000206423","9606.ENSP00000353007",205,"9606.ENSP00000206423"
"9606.ENSP00000302599","9606.ENSP00000353007",205,"9606.ENSP00000302599"
"9606.ENSP00000331704","9606.ENSP00000353007",205,"9606.ENSP00000331704"
"9606.ENSP00000353007","9606.ENSP00000368140",205,"9606.ENSP00000368140"
"9606.ENSP00000353007","9606.ENSP00000488838",205,"9606.ENSP00000488838"
"9606.ENSP00000252997","9606.ENSP00000353007",204,"9606.ENSP00000252997"
"9606.ENSP00000347338","9606.ENSP00000353007",204,"9606.ENSP00000347338"
"9606.ENSP00000327234","9606.ENSP00000353007",203,"9606.ENSP00000327234"
"9606.ENSP00000353007","9606.ENSP00000363603",203,"9606.ENSP00000363603"
"9606.ENSP00000353007","9606.ENSP00000415786",203,"9606.ENSP00000415786"
"9606.ENSP00000353007","9606.ENSP00000479719",203,"9606.ENSP00000479719"
"9606.ENSP00000252804","9606.ENSP00000353007",202,"9606.ENSP00000252804"
"9606.ENSP00000314709","9606.ENSP00000353007",202,"9606.ENSP00000314709"
"9606.ENSP00000353007","9606.ENSP00000369695",202,"9606.ENSP00000369695"
"9606.ENSP00000353007","9606.ENSP00000354536",201,"9606.ENSP00000354536"
"9606.ENSP00000353007","9606.ENSP00000363330",201,"9606.ENSP00000363330"
"9606.ENSP00000353007","9606.ENSP00000407118",201,"9606.ENSP00000407118"
"9606.ENSP00000261921","9606.ENSP00000353007",200,"9606.ENSP00000261921"
"9606.ENSP00000284031","9606.ENSP00000353007",200,"9606.ENSP00000284031"
"9606.ENSP00000353007","9606.ENSP00000362680",200,"9606.ENSP00000362680"
"9606.ENSP00000230340","9606.ENSP00000353007",199,"9606.ENSP00000230340"
"9606.ENSP00000230354","9606.ENSP00000353007",199,"9606.ENSP00000230354"
"9606.ENSP00000237264","9606.ENSP00000353007",199,"9606.ENSP00000237264"
"9606.ENSP00000247219","9606.ENSP00000353007",199,"9606.ENSP00000247219"
"9606.ENSP00000353007","9606.ENSP00000447297",199,"9606.ENSP00000447297"
"9606.ENSP00000275034","9606.ENSP00000353007",198,"9606.ENSP00000275034"
"9606.ENSP00000306920","9606.ENSP00000353007",198,"9606.ENSP00000306920"
"9606.ENSP00000331210","9606.ENSP00000353007",198,"9606.ENSP00000331210"
"9606.ENSP00000353007","9606.ENSP00000355185",198,"9606.ENSP00000355185"
"9606.ENSP00000353007","9606.ENSP00000417261",198,"9606.ENSP00000417261"
"9606.ENSP00000267584","9606.ENSP00000353007",197,"9606.ENSP00000267584"
"9606.ENSP00000294952","9606.ENSP00000353007",197,"9606.ENSP00000294952"
"9606.ENSP00000312506","9606.ENSP00000353007",197,"9606.ENSP00000312506"
"9606.ENSP00000325526","9606.ENSP00000353007",197,"9606.ENSP00000325526"
"9606.ENSP00000328181","9606.ENSP00000353007",197,"9606.ENSP00000328181"
"9606.ENSP00000353007","9606.ENSP00000359680",197,"9606.ENSP00000359680"
"9606.ENSP00000353007","9606.ENSP00000401310",197,"9606.ENSP00000401310"
"9606.ENSP00000256078","9606.ENSP00000353007",196,"9606.ENSP00000256078"
"9606.ENSP00000330382","9606.ENSP00000353007",196,"9606.ENSP00000330382"
"9606.ENSP00000353007","9606.ENSP00000376609",196,"9606.ENSP00000376609"
"9606.ENSP00000353007","9606.ENSP00000401853",196,"9606.ENSP00000401853"
"9606.ENSP00000231061","9606.ENSP00000353007",195,"9606.ENSP00000231061"
"9606.ENSP00000261292","9606.ENSP00000353007",195,"9606.ENSP00000261292"
"9606.ENSP00000345008","9606.ENSP00000353007",195,"9606.ENSP00000345008"
"9606.ENSP00000348645","9606.ENSP00000353007",195,"9606.ENSP00000348645"
"9606.ENSP00000353007","9606.ENSP00000402584",195,"9606.ENSP00000402584"
"9606.ENSP00000274341","9606.ENSP00000353007",194,"9606.ENSP00000274341"
"9606.ENSP00000301190","9606.ENSP00000353007",194,"9606.ENSP00000301190"
"9606.ENSP00000308770","9606.ENSP00000353007",194,"9606.ENSP00000308770"
"9606.ENSP00000334040","9606.ENSP00000353007",194,"9606.ENSP00000334040"
"9606.ENSP00000353007","9606.ENSP00000480884",194,"9606.ENSP00000480884"
"9606.ENSP00000297267","9606.ENSP00000353007",193,"9606.ENSP00000297267"
"9606.ENSP00000302111","9606.ENSP00000353007",193,"9606.ENSP00000302111"
"9606.ENSP00000207870","9606.ENSP00000353007",192,"9606.ENSP00000207870"
"9606.ENSP00000296849","9606.ENSP00000353007",192,"9606.ENSP00000296849"
"9606.ENSP00000331831","9606.ENSP00000353007",192,"9606.ENSP00000331831"
"9606.ENSP00000353007","9606.ENSP00000364219",192,"9606.ENSP00000364219"
"9606.ENSP00000353007","9606.ENSP00000376443",192,"9606.ENSP00000376443"
"9606.ENSP00000353007","9606.ENSP00000384169",192,"9606.ENSP00000384169"
"9606.ENSP00000245451","9606.ENSP00000353007",191,"9606.ENSP00000245451"
"9606.ENSP00000261708","9606.ENSP00000353007",191,"9606.ENSP00000261708"
"9606.ENSP00000321805","9606.ENSP00000353007",191,"9606.ENSP00000321805"
"9606.ENSP00000350574","9606.ENSP00000353007",191,"9606.ENSP00000350574"
"9606.ENSP00000353007","9606.ENSP00000356975",191,"9606.ENSP00000356975"
"9606.ENSP00000202816","9606.ENSP00000353007",190,"9606.ENSP00000202816"
"9606.ENSP00000296326","9606.ENSP00000353007",190,"9606.ENSP00000296326"
"9606.ENSP00000333310","9606.ENSP00000353007",190,"9606.ENSP00000333310"
"9606.ENSP00000263923","9606.ENSP00000353007",189,"9606.ENSP00000263923"
"9606.ENSP00000264657","9606.ENSP00000353007",189,"9606.ENSP00000264657"
"9606.ENSP00000274054","9606.ENSP00000353007",189,"9606.ENSP00000274054"
"9606.ENSP00000274400","9606.ENSP00000353007",189,"9606.ENSP00000274400"
"9606.ENSP00000295731","9606.ENSP00000353007",189,"9606.ENSP00000295731"
"9606.ENSP00000353007","9606.ENSP00000422907",189,"9606.ENSP00000422907"
"9606.ENSP00000253408","9606.ENSP00000353007",188,"9606.ENSP00000253408"
"9606.ENSP00000274063","9606.ENSP00000353007",188,"9606.ENSP00000274063"
"9606.ENSP00000297268","9606.ENSP00000353007",188,"9606.ENSP00000297268"
"9606.ENSP00000328397","9606.ENSP00000353007",188,"9606.ENSP00000328397"
"9606.ENSP00000353007","9606.ENSP00000405338",188,"9606.ENSP00000405338"
"9606.ENSP00000353007","9606.ENSP00000481994",188,"9606.ENSP00000481994"
"9606.ENSP00000302189","9606.ENSP00000353007",187,"9606.ENSP00000302189"
"9606.ENSP00000353007","9606.ENSP00000358519",187,"9606.ENSP00000358519"
"9606.ENSP00000353007","9606.ENSP00000360638",187,"9606.ENSP00000360638"
"9606.ENSP00000231004","9606.ENSP00000353007",186,"9606.ENSP00000231004"
"9606.ENSP00000247933","9606.ENSP00000353007",186,"9606.ENSP00000247933"
"9606.ENSP00000288912","9606.ENSP00000353007",186,"9606.ENSP00000288912"
"9606.ENSP00000311032","9606.ENSP00000353007",186,"9606.ENSP00000311032"
"9606.ENSP00000327336","9606.ENSP00000353007",186,"9606.ENSP00000327336"
"9606.ENSP00000345826","9606.ENSP00000353007",186,"9606.ENSP00000345826"
"9606.ENSP00000353007","9606.ENSP00000353332",186,"9606.ENSP00000353332"
"9606.ENSP00000353007","9606.ENSP00000395538",186,"9606.ENSP00000395538"
"9606.ENSP00000256497","9606.ENSP00000353007",185,"9606.ENSP00000256497"
"9606.ENSP00000353007","9606.ENSP00000357668",185,"9606.ENSP00000357668"
"9606.ENSP00000353007","9606.ENSP00000481912",185,"9606.ENSP00000481912"
"9606.ENSP00000256545","9606.ENSP00000353007",184,"9606.ENSP00000256545"
"9606.ENSP00000304435","9606.ENSP00000353007",184,"9606.ENSP00000304435"
"9606.ENSP00000353007","9606.ENSP00000418112",184,"9606.ENSP00000418112"
"9606.ENSP00000257264","9606.ENSP00000353007",183,"9606.ENSP00000257264"
"9606.ENSP00000263160","9606.ENSP00000353007",183,"9606.ENSP00000263160"
"9606.ENSP00000268164","9606.ENSP00000353007",183,"9606.ENSP00000268164"
"9606.ENSP00000281923","9606.ENSP00000353007",183,"9606.ENSP00000281923"
"9606.ENSP00000293549","9606.ENSP00000353007",183,"9606.ENSP00000293549"
"9606.ENSP00000317404","9606.ENSP00000353007",183,"9606.ENSP00000317404"
"9606.ENSP00000331901","9606.ENSP00000353007",183,"9606.ENSP00000331901"
"9606.ENSP00000230792","9606.ENSP00000353007",182,"9606.ENSP00000230792"
"9606.ENSP00000261483","9606.ENSP00000353007",182,"9606.ENSP00000261483"
"9606.ENSP00000265441","9606.ENSP00000353007",182,"9606.ENSP00000265441"
"9606.ENSP00000272452","9606.ENSP00000353007",182,"9606.ENSP00000272452"
"9606.ENSP00000286353","9606.ENSP00000353007",182,"9606.ENSP00000286353"
"9606.ENSP00000290551","9606.ENSP00000353007",182,"9606.ENSP00000290551"
"9606.ENSP00000298943","9606.ENSP00000353007",182,"9606.ENSP00000298943"
"9606.ENSP00000331211","9606.ENSP00000353007",182,"9606.ENSP00000331211"
"9606.ENSP00000353007","9606.ENSP00000376608",182,"9606.ENSP00000376608"
"9606.ENSP00000353007","9606.ENSP00000386135",182,"9606.ENSP00000386135"
"9606.ENSP00000353007","9606.ENSP00000390423",182,"9606.ENSP00000390423"
"9606.ENSP00000202677","9606.ENSP00000353007",181,"9606.ENSP00000202677"
"9606.ENSP00000274364","9606.ENSP00000353007",181,"9606.ENSP00000274364"
"9606.ENSP00000321427","9606.ENSP00000353007",181,"9606.ENSP00000321427"
"9606.ENSP00000353007","9606.ENSP00000371101",181,"9606.ENSP00000371101"
"9606.ENSP00000353007","9606.ENSP00000371594",181,"9606.ENSP00000371594"
"9606.ENSP00000353007","9606.ENSP00000378236",181,"9606.ENSP00000378236"
"9606.ENSP00000353007","9606.ENSP00000384597",181,"9606.ENSP00000384597"
"9606.ENSP00000353007","9606.ENSP00000452454",181,"9606.ENSP00000452454"
"9606.ENSP00000261769","9606.ENSP00000353007",180,"9606.ENSP00000261769"
"9606.ENSP00000266718","9606.ENSP00000353007",180,"9606.ENSP00000266718"
"9606.ENSP00000267549","9606.ENSP00000353007",180,"9606.ENSP00000267549"
"9606.ENSP00000345672","9606.ENSP00000353007",180,"9606.ENSP00000345672"
"9606.ENSP00000353007","9606.ENSP00000368835",180,"9606.ENSP00000368835"
"9606.ENSP00000353007","9606.ENSP00000379204",180,"9606.ENSP00000379204"
"9606.ENSP00000353007","9606.ENSP00000410552",180,"9606.ENSP00000410552"
"9606.ENSP00000353007","9606.ENSP00000426809",180,"9606.ENSP00000426809"
"9606.ENSP00000353007","9606.ENSP00000475168",180,"9606.ENSP00000475168"
"9606.ENSP00000262982","9606.ENSP00000353007",179,"9606.ENSP00000262982"
"9606.ENSP00000264634","9606.ENSP00000353007",179,"9606.ENSP00000264634"
"9606.ENSP00000265171","9606.ENSP00000353007",179,"9606.ENSP00000265171"
"9606.ENSP00000334140","9606.ENSP00000353007",179,"9606.ENSP00000334140"
"9606.ENSP00000353007","9606.ENSP00000360635",179,"9606.ENSP00000360635"
"9606.ENSP00000353007","9606.ENSP00000362207",179,"9606.ENSP00000362207"
"9606.ENSP00000353007","9606.ENSP00000391826",179,"9606.ENSP00000391826"
"9606.ENSP00000206595","9606.ENSP00000353007",178,"9606.ENSP00000206595"
"9606.ENSP00000307674","9606.ENSP00000353007",178,"9606.ENSP00000307674"
"9606.ENSP00000353007","9606.ENSP00000412209",178,"9606.ENSP00000412209"
"9606.ENSP00000262160","9606.ENSP00000353007",177,"9606.ENSP00000262160"
"9606.ENSP00000284322","9606.ENSP00000353007",177,"9606.ENSP00000284322"
"9606.ENSP00000308208","9606.ENSP00000353007",177,"9606.ENSP00000308208"
"9606.ENSP00000353007","9606.ENSP00000378702",177,"9606.ENSP00000378702"
"9606.ENSP00000353007","9606.ENSP00000482195",177,"9606.ENSP00000482195"
"9606.ENSP00000304408","9606.ENSP00000353007",176,"9606.ENSP00000304408"
"9606.ENSP00000331544","9606.ENSP00000353007",176,"9606.ENSP00000331544"
"9606.ENSP00000353007","9606.ENSP00000360882",176,"9606.ENSP00000360882"
"9606.ENSP00000353007","9606.ENSP00000436005",176,"9606.ENSP00000436005"
"9606.ENSP00000265605","9606.ENSP00000353007",175,"9606.ENSP00000265605"
"9606.ENSP00000318165","9606.ENSP00000353007",175,"9606.ENSP00000318165"
"9606.ENSP00000352798","9606.ENSP00000353007",175,"9606.ENSP00000352798"
"9606.ENSP00000353007","9606.ENSP00000360497",175,"9606.ENSP00000360497"
"9606.ENSP00000353007","9606.ENSP00000368797",175,"9606.ENSP00000368797"
"9606.ENSP00000353007","9606.ENSP00000371110",175,"9606.ENSP00000371110"
"9606.ENSP00000227266","9606.ENSP00000353007",174,"9606.ENSP00000227266"
"9606.ENSP00000284987","9606.ENSP00000353007",174,"9606.ENSP00000284987"
"9606.ENSP00000353007","9606.ENSP00000361929",174,"9606.ENSP00000361929"
"9606.ENSP00000219022","9606.ENSP00000353007",173,"9606.ENSP00000219022"
"9606.ENSP00000312987","9606.ENSP00000353007",173,"9606.ENSP00000312987"
"9606.ENSP00000332256","9606.ENSP00000353007",173,"9606.ENSP00000332256"
"9606.ENSP00000352522","9606.ENSP00000353007",173,"9606.ENSP00000352522"
"9606.ENSP00000353007","9606.ENSP00000356560",173,"9606.ENSP00000356560"
"9606.ENSP00000353007","9606.ENSP00000371420",173,"9606.ENSP00000371420"
"9606.ENSP00000353007","9606.ENSP00000378401",173,"9606.ENSP00000378401"
"9606.ENSP00000353007","9606.ENSP00000382767",172,"9606.ENSP00000382767"
"9606.ENSP00000353007","9606.ENSP00000473990",172,"9606.ENSP00000473990"
"9606.ENSP00000268613","9606.ENSP00000353007",171,"9606.ENSP00000268613"
"9606.ENSP00000317232","9606.ENSP00000353007",171,"9606.ENSP00000317232"
"9606.ENSP00000339824","9606.ENSP00000353007",171,"9606.ENSP00000339824"
"9606.ENSP00000353007","9606.ENSP00000455114",171,"9606.ENSP00000455114"
"9606.ENSP00000285093","9606.ENSP00000353007",170,"9606.ENSP00000285093"
"9606.ENSP00000318960","9606.ENSP00000353007",170,"9606.ENSP00000318960"
"9606.ENSP00000353007","9606.ENSP00000376899",170,"9606.ENSP00000376899"
"9606.ENSP00000353007","9606.ENSP00000390436",170,"9606.ENSP00000390436"
"9606.ENSP00000353007","9606.ENSP00000416126",170,"9606.ENSP00000416126"
"9606.ENSP00000218388","9606.ENSP00000353007",169,"9606.ENSP00000218388"
"9606.ENSP00000353007","9606.ENSP00000385545",169,"9606.ENSP00000385545"
"9606.ENSP00000353007","9606.ENSP00000386200",169,"9606.ENSP00000386200"
"9606.ENSP00000353007","9606.ENSP00000480991",169,"9606.ENSP00000480991"
"9606.ENSP00000353007","9606.ENSP00000356591",168,"9606.ENSP00000356591"
"9606.ENSP00000353007","9606.ENSP00000434830",168,"9606.ENSP00000434830"
"9606.ENSP00000225964","9606.ENSP00000353007",167,"9606.ENSP00000225964"
"9606.ENSP00000261733","9606.ENSP00000353007",167,"9606.ENSP00000261733"
"9606.ENSP00000262622","9606.ENSP00000353007",167,"9606.ENSP00000262622"
"9606.ENSP00000300527","9606.ENSP00000353007",167,"9606.ENSP00000300527"
"9606.ENSP00000227667","9606.ENSP00000353007",166,"9606.ENSP00000227667"
"9606.ENSP00000264400","9606.ENSP00000353007",166,"9606.ENSP00000264400"
"9606.ENSP00000272164","9606.ENSP00000353007",166,"9606.ENSP00000272164"
"9606.ENSP00000353007","9606.ENSP00000380605",166,"9606.ENSP00000380605"
"9606.ENSP00000353007","9606.ENSP00000406157",166,"9606.ENSP00000406157"
"9606.ENSP00000353007","9606.ENSP00000418754",166,"9606.ENSP00000418754"
"9606.ENSP00000228938","9606.ENSP00000353007",165,"9606.ENSP00000228938"
"9606.ENSP00000307134","9606.ENSP00000353007",165,"9606.ENSP00000307134"
"9606.ENSP00000320337","9606.ENSP00000353007",165,"9606.ENSP00000320337"
"9606.ENSP00000321203","9606.ENSP00000353007",165,"9606.ENSP00000321203"
"9606.ENSP00000329890","9606.ENSP00000353007",165,"9606.ENSP00000329890"
"9606.ENSP00000353007","9606.ENSP00000372136",165,"9606.ENSP00000372136"
"9606.ENSP00000353007","9606.ENSP00000386884",165,"9606.ENSP00000386884"
"9606.ENSP00000353007","9606.ENSP00000387307",165,"9606.ENSP00000387307"
"9606.ENSP00000353007","9606.ENSP00000479762",165,"9606.ENSP00000479762"
"9606.ENSP00000353007","9606.ENSP00000499168",165,"9606.ENSP00000499168"
"9606.ENSP00000253115","9606.ENSP00000353007",164,"9606.ENSP00000253115"
"9606.ENSP00000286574","9606.ENSP00000353007",164,"9606.ENSP00000286574"
"9606.ENSP00000353007","9606.ENSP00000370812",164,"9606.ENSP00000370812"
"9606.ENSP00000353007","9606.ENSP00000385143",164,"9606.ENSP00000385143"
"9606.ENSP00000353007","9606.ENSP00000421048",164,"9606.ENSP00000421048"
"9606.ENSP00000309548","9606.ENSP00000353007",163,"9606.ENSP00000309548"
"9606.ENSP00000317891","9606.ENSP00000353007",163,"9606.ENSP00000317891"
"9606.ENSP00000348944","9606.ENSP00000353007",163,"9606.ENSP00000348944"
"9606.ENSP00000353007","9606.ENSP00000365318",163,"9606.ENSP00000365318"
"9606.ENSP00000353007","9606.ENSP00000368516",163,"9606.ENSP00000368516"
"9606.ENSP00000353007","9606.ENSP00000374409",163,"9606.ENSP00000374409"
"9606.ENSP00000353007","9606.ENSP00000386443",163,"9606.ENSP00000386443"
"9606.ENSP00000353007","9606.ENSP00000424226",163,"9606.ENSP00000424226"
"9606.ENSP00000353007","9606.ENSP00000469035",163,"9606.ENSP00000469035"
"9606.ENSP00000199320","9606.ENSP00000353007",162,"9606.ENSP00000199320"
"9606.ENSP00000304376","9606.ENSP00000353007",162,"9606.ENSP00000304376"
"9606.ENSP00000341324","9606.ENSP00000353007",162,"9606.ENSP00000341324"
"9606.ENSP00000353007","9606.ENSP00000355471",162,"9606.ENSP00000355471"
"9606.ENSP00000353007","9606.ENSP00000355607",162,"9606.ENSP00000355607"
"9606.ENSP00000353007","9606.ENSP00000356134",162,"9606.ENSP00000356134"
"9606.ENSP00000353007","9606.ENSP00000496832",162,"9606.ENSP00000496832"
"9606.ENSP00000216797","9606.ENSP00000353007",161,"9606.ENSP00000216797"
"9606.ENSP00000274487","9606.ENSP00000353007",161,"9606.ENSP00000274487"
"9606.ENSP00000327687","9606.ENSP00000353007",161,"9606.ENSP00000327687"
"9606.ENSP00000353007","9606.ENSP00000385939",161,"9606.ENSP00000385939"
"9606.ENSP00000353007","9606.ENSP00000397026",161,"9606.ENSP00000397026"
"9606.ENSP00000353007","9606.ENSP00000428184",161,"9606.ENSP00000428184"
"9606.ENSP00000244137","9606.ENSP00000353007",160,"9606.ENSP00000244137"
"9606.ENSP00000254442","9606.ENSP00000353007",160,"9606.ENSP00000254442"
"9606.ENSP00000302625","9606.ENSP00000353007",160,"9606.ENSP00000302625"
"9606.ENSP00000349437","9606.ENSP00000353007",160,"9606.ENSP00000349437"
"9606.ENSP00000353007","9606.ENSP00000360162",160,"9606.ENSP00000360162"
"9606.ENSP00000353007","9606.ENSP00000404854",160,"9606.ENSP00000404854"
"9606.ENSP00000353007","9606.ENSP00000481096",160,"9606.ENSP00000481096"
"9606.ENSP00000196061","9606.ENSP00000353007",159,"9606.ENSP00000196061"
"9606.ENSP00000229729","9606.ENSP00000353007",159,"9606.ENSP00000229729"
"9606.ENSP00000233813","9606.ENSP00000353007",159,"9606.ENSP00000233813"
"9606.ENSP00000260302","9606.ENSP00000353007",159,"9606.ENSP00000260302"
"9606.ENSP00000265036","9606.ENSP00000353007",159,"9606.ENSP00000265036"
"9606.ENSP00000353007","9606.ENSP00000376322",159,"9606.ENSP00000376322"
"9606.ENSP00000353007","9606.ENSP00000395473",159,"9606.ENSP00000395473"
"9606.ENSP00000353007","9606.ENSP00000463393",159,"9606.ENSP00000463393"
"9606.ENSP00000353007","9606.ENSP00000497642",159,"9606.ENSP00000497642"
"9606.ENSP00000249750","9606.ENSP00000353007",158,"9606.ENSP00000249750"
"9606.ENSP00000267415","9606.ENSP00000353007",158,"9606.ENSP00000267415"
"9606.ENSP00000297107","9606.ENSP00000353007",158,"9606.ENSP00000297107"
"9606.ENSP00000323063","9606.ENSP00000353007",158,"9606.ENSP00000323063"
"9606.ENSP00000353007","9606.ENSP00000357305",158,"9606.ENSP00000357305"
"9606.ENSP00000353007","9606.ENSP00000362777",158,"9606.ENSP00000362777"
"9606.ENSP00000263377","9606.ENSP00000353007",157,"9606.ENSP00000263377"
"9606.ENSP00000285311","9606.ENSP00000353007",157,"9606.ENSP00000285311"
"9606.ENSP00000353007","9606.ENSP00000356954",157,"9606.ENSP00000356954"
"9606.ENSP00000353007","9606.ENSP00000379065",157,"9606.ENSP00000379065"
"9606.ENSP00000353007","9606.ENSP00000431926",157,"9606.ENSP00000431926"
"9606.ENSP00000040738","9606.ENSP00000353007",156,"9606.ENSP00000040738"
"9606.ENSP00000255695","9606.ENSP00000353007",156,"9606.ENSP00000255695"
"9606.ENSP00000261889","9606.ENSP00000353007",156,"9606.ENSP00000261889"
"9606.ENSP00000325819","9606.ENSP00000353007",156,"9606.ENSP00000325819"
"9606.ENSP00000327025","9606.ENSP00000353007",156,"9606.ENSP00000327025"
"9606.ENSP00000328133","9606.ENSP00000353007",156,"9606.ENSP00000328133"
"9606.ENSP00000351602","9606.ENSP00000353007",156,"9606.ENSP00000351602"
"9606.ENSP00000353007","9606.ENSP00000355180",156,"9606.ENSP00000355180"
"9606.ENSP00000353007","9606.ENSP00000379839",156,"9606.ENSP00000379839"
"9606.ENSP00000353007","9606.ENSP00000424571",156,"9606.ENSP00000424571"
"9606.ENSP00000353007","9606.ENSP00000474230",156,"9606.ENSP00000474230"
"9606.ENSP00000198767","9606.ENSP00000353007",155,"9606.ENSP00000198767"
"9606.ENSP00000230053","9606.ENSP00000353007",155,"9606.ENSP00000230053"
"9606.ENSP00000250535","9606.ENSP00000353007",155,"9606.ENSP00000250535"
"9606.ENSP00000264187","9606.ENSP00000353007",155,"9606.ENSP00000264187"
"9606.ENSP00000264228","9606.ENSP00000353007",155,"9606.ENSP00000264228"
"9606.ENSP00000297785","9606.ENSP00000353007",155,"9606.ENSP00000297785"
"9606.ENSP00000353007","9606.ENSP00000355632",155,"9606.ENSP00000355632"
"9606.ENSP00000353007","9606.ENSP00000355996",155,"9606.ENSP00000355996"
"9606.ENSP00000353007","9606.ENSP00000360147",155,"9606.ENSP00000360147"
"9606.ENSP00000353007","9606.ENSP00000398481",155,"9606.ENSP00000398481"
"9606.ENSP00000285599","9606.ENSP00000353007",154,"9606.ENSP00000285599"
"9606.ENSP00000286657","9606.ENSP00000353007",154,"9606.ENSP00000286657"
"9606.ENSP00000325527","9606.ENSP00000353007",154,"9606.ENSP00000325527"
"9606.ENSP00000343200","9606.ENSP00000353007",154,"9606.ENSP00000343200"
"9606.ENSP00000343515","9606.ENSP00000353007",154,"9606.ENSP00000343515"
"9606.ENSP00000348459","9606.ENSP00000353007",154,"9606.ENSP00000348459"
"9606.ENSP00000349131","9606.ENSP00000353007",154,"9606.ENSP00000349131"
"9606.ENSP00000353007","9606.ENSP00000368079",154,"9606.ENSP00000368079"
"9606.ENSP00000353007","9606.ENSP00000395772",154,"9606.ENSP00000395772"
"9606.ENSP00000353007","9606.ENSP00000411532",154,"9606.ENSP00000411532"
"9606.ENSP00000225614","9606.ENSP00000353007",153,"9606.ENSP00000225614"
"9606.ENSP00000262768","9606.ENSP00000353007",153,"9606.ENSP00000262768"
"9606.ENSP00000276659","9606.ENSP00000353007",153,"9606.ENSP00000276659"
"9606.ENSP00000306512","9606.ENSP00000353007",153,"9606.ENSP00000306512"
"9606.ENSP00000353007","9606.ENSP00000354812",153,"9606.ENSP00000354812"
"9606.ENSP00000353007","9606.ENSP00000362105",153,"9606.ENSP00000362105"
"9606.ENSP00000353007","9606.ENSP00000396345",153,"9606.ENSP00000396345"
"9606.ENSP00000227065","9606.ENSP00000353007",152,"9606.ENSP00000227065"
"9606.ENSP00000242505","9606.ENSP00000353007",152,"9606.ENSP00000242505"
"9606.ENSP00000353007","9606.ENSP00000413163",152,"9606.ENSP00000413163"
"9606.ENSP00000252674","9606.ENSP00000353007",151,"9606.ENSP00000252674"
"9606.ENSP00000353007","9606.ENSP00000360054",151,"9606.ENSP00000360054"
"9606.ENSP00000353007","9606.ENSP00000364694",151,"9606.ENSP00000364694"
"9606.ENSP00000353007","9606.ENSP00000382004",151,"9606.ENSP00000382004"
"9606.ENSP00000353007","9606.ENSP00000405330",151,"9606.ENSP00000405330"
"9606.ENSP00000353007","9606.ENSP00000434729",151,"9606.ENSP00000434729"
"9606.ENSP00000265748","9606.ENSP00000353007",150,"9606.ENSP00000265748"
"9606.ENSP00000282397","9606.ENSP00000353007",150,"9606.ENSP00000282397"
"9606.ENSP00000319623","9606.ENSP00000353007",150,"9606.ENSP00000319623"
"9606.ENSP00000353007","9606.ENSP00000386834",150,"9606.ENSP00000386834"
"9606.ENSP00000353007","9606.ENSP00000411145",150,"9606.ENSP00000411145"
"9606.ENSP00000353007","9606.ENSP00000420091",150,"9606.ENSP00000420091"
