"from","to","combined_score","target"
"9606.ENSP00000311905","9606.ENSP00000358815",196,"9606.ENSP00000358815"
"9606.ENSP00000311905","9606.ENSP00000366273",196,"9606.ENSP00000366273"
"9606.ENSP00000246792","9606.ENSP00000311905",195,"9606.ENSP00000246792"
"9606.ENSP00000254667","9606.ENSP00000311905",195,"9606.ENSP00000254667"
"9606.ENSP00000268613","9606.ENSP00000311905",195,"9606.ENSP00000268613"
"9606.ENSP00000290015","9606.ENSP00000311905",195,"9606.ENSP00000290015"
"9606.ENSP00000301190","9606.ENSP00000311905",195,"9606.ENSP00000301190"
"9606.ENSP00000311905","9606.ENSP00000365407",195,"9606.ENSP00000365407"
"9606.ENSP00000311905","9606.ENSP00000385689",195,"9606.ENSP00000385689"
"9606.ENSP00000311905","9606.ENSP00000391641",195,"9606.ENSP00000391641"
"9606.ENSP00000311905","9606.ENSP00000478059",195,"9606.ENSP00000478059"
"9606.ENSP00000311905","9606.ENSP00000497653",195,"9606.ENSP00000497653"
"9606.ENSP00000219782","9606.ENSP00000311905",194,"9606.ENSP00000219782"
"9606.ENSP00000291495","9606.ENSP00000311905",194,"9606.ENSP00000291495"
"9606.ENSP00000301464","9606.ENSP00000311905",194,"9606.ENSP00000301464"
"9606.ENSP00000311905","9606.ENSP00000360266",194,"9606.ENSP00000360266"
"9606.ENSP00000311905","9606.ENSP00000378340",194,"9606.ENSP00000378340"
"9606.ENSP00000228682","9606.ENSP00000311905",193,"9606.ENSP00000228682"
"9606.ENSP00000287814","9606.ENSP00000311905",193,"9606.ENSP00000287814"
"9606.ENSP00000311905","9606.ENSP00000380378",193,"9606.ENSP00000380378"
"9606.ENSP00000211076","9606.ENSP00000311905",192,"9606.ENSP00000211076"
"9606.ENSP00000221494","9606.ENSP00000311905",192,"9606.ENSP00000221494"
"9606.ENSP00000268720","9606.ENSP00000311905",192,"9606.ENSP00000268720"
"9606.ENSP00000311905","9606.ENSP00000328181",192,"9606.ENSP00000328181"
"9606.ENSP00000311905","9606.ENSP00000356975",192,"9606.ENSP00000356975"
"9606.ENSP00000311905","9606.ENSP00000434412",192,"9606.ENSP00000434412"
"9606.ENSP00000252797","9606.ENSP00000311905",191,"9606.ENSP00000252797"
"9606.ENSP00000257290","9606.ENSP00000311905",191,"9606.ENSP00000257290"
"9606.ENSP00000259845","9606.ENSP00000311905",191,"9606.ENSP00000259845"
"9606.ENSP00000262366","9606.ENSP00000311905",191,"9606.ENSP00000262366"
"9606.ENSP00000265077","9606.ENSP00000311905",191,"9606.ENSP00000265077"
"9606.ENSP00000270235","9606.ENSP00000311905",191,"9606.ENSP00000270235"
"9606.ENSP00000291295","9606.ENSP00000311905",191,"9606.ENSP00000291295"
"9606.ENSP00000311905","9606.ENSP00000314080",191,"9606.ENSP00000314080"
"9606.ENSP00000311905","9606.ENSP00000339916",191,"9606.ENSP00000339916"
"9606.ENSP00000311905","9606.ENSP00000364711",191,"9606.ENSP00000364711"
"9606.ENSP00000311905","9606.ENSP00000473290",191,"9606.ENSP00000473290"
"9606.ENSP00000235372","9606.ENSP00000311905",190,"9606.ENSP00000235372"
"9606.ENSP00000271452","9606.ENSP00000311905",190,"9606.ENSP00000271452"
"9606.ENSP00000311905","9606.ENSP00000360764",190,"9606.ENSP00000360764"
"9606.ENSP00000311905","9606.ENSP00000424381",190,"9606.ENSP00000424381"
"9606.ENSP00000311905","9606.ENSP00000491923",190,"9606.ENSP00000491923"
"9606.ENSP00000269848","9606.ENSP00000311905",189,"9606.ENSP00000269848"
"9606.ENSP00000272223","9606.ENSP00000311905",189,"9606.ENSP00000272223"
"9606.ENSP00000311905","9606.ENSP00000349436",189,"9606.ENSP00000349436"
"9606.ENSP00000311905","9606.ENSP00000406861",189,"9606.ENSP00000406861"
"9606.ENSP00000311905","9606.ENSP00000495413",189,"9606.ENSP00000495413"
"9606.ENSP00000311905","9606.ENSP00000497069",189,"9606.ENSP00000497069"
"9606.ENSP00000296657","9606.ENSP00000311905",188,"9606.ENSP00000296657"
"9606.ENSP00000311905","9606.ENSP00000337466",188,"9606.ENSP00000337466"
"9606.ENSP00000311905","9606.ENSP00000368104",188,"9606.ENSP00000368104"
"9606.ENSP00000311905","9606.ENSP00000452120",188,"9606.ENSP00000452120"
"9606.ENSP00000311905","9606.ENSP00000484875",188,"9606.ENSP00000484875"
"9606.ENSP00000243349","9606.ENSP00000311905",187,"9606.ENSP00000243349"
"9606.ENSP00000311905","9606.ENSP00000317985",187,"9606.ENSP00000317985"
"9606.ENSP00000311905","9606.ENSP00000354910",187,"9606.ENSP00000354910"
"9606.ENSP00000311905","9606.ENSP00000361818",187,"9606.ENSP00000361818"
"9606.ENSP00000311905","9606.ENSP00000361959",187,"9606.ENSP00000361959"
"9606.ENSP00000311905","9606.ENSP00000363921",187,"9606.ENSP00000363921"
"9606.ENSP00000248933","9606.ENSP00000311905",186,"9606.ENSP00000248933"
"9606.ENSP00000301332","9606.ENSP00000311905",186,"9606.ENSP00000301332"
"9606.ENSP00000311905","9606.ENSP00000329312",186,"9606.ENSP00000329312"
"9606.ENSP00000311905","9606.ENSP00000361850",186,"9606.ENSP00000361850"
"9606.ENSP00000311905","9606.ENSP00000431254",186,"9606.ENSP00000431254"
"9606.ENSP00000311905","9606.ENSP00000452747",186,"9606.ENSP00000452747"
"9606.ENSP00000311905","9606.ENSP00000483567",186,"9606.ENSP00000483567"
"9606.ENSP00000311905","9606.ENSP00000483585",186,"9606.ENSP00000483585"
"9606.ENSP00000311905","9606.ENSP00000491969",186,"9606.ENSP00000491969"
"9606.ENSP00000284322","9606.ENSP00000311905",185,"9606.ENSP00000284322"
"9606.ENSP00000311905","9606.ENSP00000326366",185,"9606.ENSP00000326366"
"9606.ENSP00000311905","9606.ENSP00000332371",185,"9606.ENSP00000332371"
"9606.ENSP00000311905","9606.ENSP00000352798",185,"9606.ENSP00000352798"
"9606.ENSP00000311905","9606.ENSP00000355747",185,"9606.ENSP00000355747"
"9606.ENSP00000311905","9606.ENSP00000390436",185,"9606.ENSP00000390436"
"9606.ENSP00000311905","9606.ENSP00000474135",185,"9606.ENSP00000474135"
"9606.ENSP00000311905","9606.ENSP00000478289",185,"9606.ENSP00000478289"
"9606.ENSP00000311905","9606.ENSP00000479119",185,"9606.ENSP00000479119"
"9606.ENSP00000311905","9606.ENSP00000479675",185,"9606.ENSP00000479675"
"9606.ENSP00000311905","9606.ENSP00000484940",185,"9606.ENSP00000484940"
"9606.ENSP00000311905","9606.ENSP00000485478",185,"9606.ENSP00000485478"
"9606.ENSP00000225929","9606.ENSP00000311905",184,"9606.ENSP00000225929"
"9606.ENSP00000264071","9606.ENSP00000311905",184,"9606.ENSP00000264071"
"9606.ENSP00000311905","9606.ENSP00000350848",184,"9606.ENSP00000350848"
"9606.ENSP00000311905","9606.ENSP00000416797",184,"9606.ENSP00000416797"
"9606.ENSP00000311905","9606.ENSP00000425561",184,"9606.ENSP00000425561"
"9606.ENSP00000311905","9606.ENSP00000498711",184,"9606.ENSP00000498711"
"9606.ENSP00000258341","9606.ENSP00000311905",183,"9606.ENSP00000258341"
"9606.ENSP00000299441","9606.ENSP00000311905",183,"9606.ENSP00000299441"
"9606.ENSP00000306864","9606.ENSP00000311905",183,"9606.ENSP00000306864"
"9606.ENSP00000308208","9606.ENSP00000311905",183,"9606.ENSP00000308208"
"9606.ENSP00000309597","9606.ENSP00000311905",183,"9606.ENSP00000309597"
"9606.ENSP00000311905","9606.ENSP00000363593",183,"9606.ENSP00000363593"
"9606.ENSP00000311905","9606.ENSP00000386239",183,"9606.ENSP00000386239"
"9606.ENSP00000311905","9606.ENSP00000394417",183,"9606.ENSP00000394417"
"9606.ENSP00000311905","9606.ENSP00000469242",183,"9606.ENSP00000469242"
"9606.ENSP00000263181","9606.ENSP00000311905",182,"9606.ENSP00000263181"
"9606.ENSP00000283025","9606.ENSP00000311905",182,"9606.ENSP00000283025"
"9606.ENSP00000311905","9606.ENSP00000321203",182,"9606.ENSP00000321203"
"9606.ENSP00000311905","9606.ENSP00000364524",182,"9606.ENSP00000364524"
"9606.ENSP00000311905","9606.ENSP00000444271",182,"9606.ENSP00000444271"
"9606.ENSP00000311905","9606.ENSP00000483989",182,"9606.ENSP00000483989"
"9606.ENSP00000264637","9606.ENSP00000311905",181,"9606.ENSP00000264637"
"9606.ENSP00000311905","9606.ENSP00000313384",181,"9606.ENSP00000313384"
"9606.ENSP00000311905","9606.ENSP00000315118",181,"9606.ENSP00000315118"
"9606.ENSP00000311905","9606.ENSP00000328625",181,"9606.ENSP00000328625"
"9606.ENSP00000311905","9606.ENSP00000353114",181,"9606.ENSP00000353114"
"9606.ENSP00000311905","9606.ENSP00000363809",181,"9606.ENSP00000363809"
"9606.ENSP00000311905","9606.ENSP00000377833",181,"9606.ENSP00000377833"
"9606.ENSP00000311905","9606.ENSP00000407545",181,"9606.ENSP00000407545"
"9606.ENSP00000311905","9606.ENSP00000416561",181,"9606.ENSP00000416561"
"9606.ENSP00000311905","9606.ENSP00000439427",181,"9606.ENSP00000439427"
"9606.ENSP00000311905","9606.ENSP00000458355",181,"9606.ENSP00000458355"
"9606.ENSP00000311905","9606.ENSP00000481056",181,"9606.ENSP00000481056"
"9606.ENSP00000218388","9606.ENSP00000311905",180,"9606.ENSP00000218388"
"9606.ENSP00000311905","9606.ENSP00000357812",180,"9606.ENSP00000357812"
"9606.ENSP00000215885","9606.ENSP00000311905",179,"9606.ENSP00000215885"
"9606.ENSP00000269571","9606.ENSP00000311905",179,"9606.ENSP00000269571"
"9606.ENSP00000311905","9606.ENSP00000332886",179,"9606.ENSP00000332886"
"9606.ENSP00000311905","9606.ENSP00000343899",179,"9606.ENSP00000343899"
"9606.ENSP00000311905","9606.ENSP00000466009",179,"9606.ENSP00000466009"
"9606.ENSP00000311905","9606.ENSP00000478589",179,"9606.ENSP00000478589"
"9606.ENSP00000223364","9606.ENSP00000311905",178,"9606.ENSP00000223364"
"9606.ENSP00000247933","9606.ENSP00000311905",178,"9606.ENSP00000247933"
"9606.ENSP00000265441","9606.ENSP00000311905",178,"9606.ENSP00000265441"
"9606.ENSP00000274242","9606.ENSP00000311905",178,"9606.ENSP00000274242"
"9606.ENSP00000311905","9606.ENSP00000355330",178,"9606.ENSP00000355330"
"9606.ENSP00000311905","9606.ENSP00000357283",178,"9606.ENSP00000357283"
"9606.ENSP00000311905","9606.ENSP00000363193",178,"9606.ENSP00000363193"
"9606.ENSP00000311905","9606.ENSP00000364700",178,"9606.ENSP00000364700"
"9606.ENSP00000311905","9606.ENSP00000370473",178,"9606.ENSP00000370473"
"9606.ENSP00000311905","9606.ENSP00000382697",178,"9606.ENSP00000382697"
"9606.ENSP00000311905","9606.ENSP00000386049",178,"9606.ENSP00000386049"
"9606.ENSP00000311905","9606.ENSP00000413720",178,"9606.ENSP00000413720"
"9606.ENSP00000311905","9606.ENSP00000429803",178,"9606.ENSP00000429803"
"9606.ENSP00000311905","9606.ENSP00000468049",178,"9606.ENSP00000468049"
"9606.ENSP00000311905","9606.ENSP00000489597",178,"9606.ENSP00000489597"
"9606.ENSP00000262726","9606.ENSP00000311905",177,"9606.ENSP00000262726"
"9606.ENSP00000269593","9606.ENSP00000311905",177,"9606.ENSP00000269593"
"9606.ENSP00000311905","9606.ENSP00000319756",177,"9606.ENSP00000319756"
"9606.ENSP00000311905","9606.ENSP00000327950",177,"9606.ENSP00000327950"
"9606.ENSP00000311905","9606.ENSP00000344782",177,"9606.ENSP00000344782"
"9606.ENSP00000311905","9606.ENSP00000357076",177,"9606.ENSP00000357076"
"9606.ENSP00000311905","9606.ENSP00000378131",177,"9606.ENSP00000378131"
"9606.ENSP00000311905","9606.ENSP00000384126",177,"9606.ENSP00000384126"
"9606.ENSP00000311905","9606.ENSP00000465260",177,"9606.ENSP00000465260"
"9606.ENSP00000311905","9606.ENSP00000493607",177,"9606.ENSP00000493607"
"9606.ENSP00000311905","9606.ENSP00000493728",177,"9606.ENSP00000493728"
"9606.ENSP00000260408","9606.ENSP00000311905",176,"9606.ENSP00000260408"
"9606.ENSP00000296509","9606.ENSP00000311905",176,"9606.ENSP00000296509"
"9606.ENSP00000311905","9606.ENSP00000335481",176,"9606.ENSP00000335481"
"9606.ENSP00000311905","9606.ENSP00000355237",176,"9606.ENSP00000355237"
"9606.ENSP00000311905","9606.ENSP00000369921",176,"9606.ENSP00000369921"
"9606.ENSP00000311905","9606.ENSP00000371554",176,"9606.ENSP00000371554"
"9606.ENSP00000311905","9606.ENSP00000417498",176,"9606.ENSP00000417498"
"9606.ENSP00000311905","9606.ENSP00000428056",176,"9606.ENSP00000428056"
"9606.ENSP00000311905","9606.ENSP00000496355",176,"9606.ENSP00000496355"
"9606.ENSP00000216286","9606.ENSP00000311905",175,"9606.ENSP00000216286"
"9606.ENSP00000223095","9606.ENSP00000311905",175,"9606.ENSP00000223095"
"9606.ENSP00000242729","9606.ENSP00000311905",175,"9606.ENSP00000242729"
"9606.ENSP00000264039","9606.ENSP00000311905",175,"9606.ENSP00000264039"
"9606.ENSP00000311905","9606.ENSP00000379464",175,"9606.ENSP00000379464"
"9606.ENSP00000311905","9606.ENSP00000389870",175,"9606.ENSP00000389870"
"9606.ENSP00000311905","9606.ENSP00000458663",175,"9606.ENSP00000458663"
"9606.ENSP00000274487","9606.ENSP00000311905",174,"9606.ENSP00000274487"
"9606.ENSP00000294785","9606.ENSP00000311905",174,"9606.ENSP00000294785"
"9606.ENSP00000311905","9606.ENSP00000318057",174,"9606.ENSP00000318057"
"9606.ENSP00000311905","9606.ENSP00000326159",174,"9606.ENSP00000326159"
"9606.ENSP00000311905","9606.ENSP00000367203",174,"9606.ENSP00000367203"
"9606.ENSP00000311905","9606.ENSP00000368683",174,"9606.ENSP00000368683"
"9606.ENSP00000311905","9606.ENSP00000398698",174,"9606.ENSP00000398698"
"9606.ENSP00000311905","9606.ENSP00000442047",174,"9606.ENSP00000442047"
"9606.ENSP00000311905","9606.ENSP00000486687",174,"9606.ENSP00000486687"
"9606.ENSP00000005340","9606.ENSP00000311905",173,"9606.ENSP00000005340"
"9606.ENSP00000263278","9606.ENSP00000311905",173,"9606.ENSP00000263278"
"9606.ENSP00000293599","9606.ENSP00000311905",173,"9606.ENSP00000293599"
"9606.ENSP00000311905","9606.ENSP00000340467",173,"9606.ENSP00000340467"
"9606.ENSP00000311905","9606.ENSP00000343746",173,"9606.ENSP00000343746"
"9606.ENSP00000311905","9606.ENSP00000381231",173,"9606.ENSP00000381231"
"9606.ENSP00000311905","9606.ENSP00000428982",173,"9606.ENSP00000428982"
"9606.ENSP00000311905","9606.ENSP00000485527",173,"9606.ENSP00000485527"
"9606.ENSP00000311905","9606.ENSP00000496494",173,"9606.ENSP00000496494"
"9606.ENSP00000261693","9606.ENSP00000311905",172,"9606.ENSP00000261693"
"9606.ENSP00000261799","9606.ENSP00000311905",172,"9606.ENSP00000261799"
"9606.ENSP00000270645","9606.ENSP00000311905",172,"9606.ENSP00000270645"
"9606.ENSP00000304676","9606.ENSP00000311905",172,"9606.ENSP00000304676"
"9606.ENSP00000311165","9606.ENSP00000311905",172,"9606.ENSP00000311165"
"9606.ENSP00000311905","9606.ENSP00000344996",172,"9606.ENSP00000344996"
"9606.ENSP00000311905","9606.ENSP00000348089",172,"9606.ENSP00000348089"
"9606.ENSP00000311905","9606.ENSP00000348757",172,"9606.ENSP00000348757"
"9606.ENSP00000311905","9606.ENSP00000410083",172,"9606.ENSP00000410083"
"9606.ENSP00000311905","9606.ENSP00000418734",172,"9606.ENSP00000418734"
"9606.ENSP00000311905","9606.ENSP00000446007",172,"9606.ENSP00000446007"
"9606.ENSP00000311905","9606.ENSP00000485659",172,"9606.ENSP00000485659"
"9606.ENSP00000311905","9606.ENSP00000326031",171,"9606.ENSP00000326031"
"9606.ENSP00000311905","9606.ENSP00000328923",171,"9606.ENSP00000328923"
"9606.ENSP00000311905","9606.ENSP00000357721",171,"9606.ENSP00000357721"
"9606.ENSP00000311905","9606.ENSP00000379383",171,"9606.ENSP00000379383"
"9606.ENSP00000311905","9606.ENSP00000417182",171,"9606.ENSP00000417182"
"9606.ENSP00000311905","9606.ENSP00000451300",171,"9606.ENSP00000451300"
"9606.ENSP00000311905","9606.ENSP00000494277",171,"9606.ENSP00000494277"
"9606.ENSP00000269878","9606.ENSP00000311905",170,"9606.ENSP00000269878"
"9606.ENSP00000306410","9606.ENSP00000311905",170,"9606.ENSP00000306410"
"9606.ENSP00000311905","9606.ENSP00000341779",170,"9606.ENSP00000341779"
"9606.ENSP00000311905","9606.ENSP00000362734",170,"9606.ENSP00000362734"
"9606.ENSP00000311905","9606.ENSP00000378769",170,"9606.ENSP00000378769"
"9606.ENSP00000311905","9606.ENSP00000482313",170,"9606.ENSP00000482313"
"9606.ENSP00000216807","9606.ENSP00000311905",169,"9606.ENSP00000216807"
"9606.ENSP00000225983","9606.ENSP00000311905",169,"9606.ENSP00000225983"
"9606.ENSP00000233809","9606.ENSP00000311905",169,"9606.ENSP00000233809"
"9606.ENSP00000266674","9606.ENSP00000311905",169,"9606.ENSP00000266674"
"9606.ENSP00000301455","9606.ENSP00000311905",169,"9606.ENSP00000301455"
"9606.ENSP00000311905","9606.ENSP00000365049",169,"9606.ENSP00000365049"
"9606.ENSP00000311905","9606.ENSP00000371472",169,"9606.ENSP00000371472"
"9606.ENSP00000311905","9606.ENSP00000394496",169,"9606.ENSP00000394496"
"9606.ENSP00000233379","9606.ENSP00000311905",168,"9606.ENSP00000233379"
"9606.ENSP00000263370","9606.ENSP00000311905",168,"9606.ENSP00000263370"
"9606.ENSP00000282369","9606.ENSP00000311905",168,"9606.ENSP00000282369"
"9606.ENSP00000311905","9606.ENSP00000320247",168,"9606.ENSP00000320247"
"9606.ENSP00000311905","9606.ENSP00000359603",168,"9606.ENSP00000359603"
"9606.ENSP00000311905","9606.ENSP00000391137",168,"9606.ENSP00000391137"
"9606.ENSP00000311905","9606.ENSP00000442600",168,"9606.ENSP00000442600"
"9606.ENSP00000273962","9606.ENSP00000311905",167,"9606.ENSP00000273962"
"9606.ENSP00000297261","9606.ENSP00000311905",167,"9606.ENSP00000297261"
"9606.ENSP00000311905","9606.ENSP00000320006",167,"9606.ENSP00000320006"
"9606.ENSP00000311905","9606.ENSP00000325239",167,"9606.ENSP00000325239"
"9606.ENSP00000311905","9606.ENSP00000329757",167,"9606.ENSP00000329757"
"9606.ENSP00000311905","9606.ENSP00000336740",167,"9606.ENSP00000336740"
"9606.ENSP00000311905","9606.ENSP00000352608",167,"9606.ENSP00000352608"
"9606.ENSP00000311905","9606.ENSP00000369703",167,"9606.ENSP00000369703"
"9606.ENSP00000311905","9606.ENSP00000373565",167,"9606.ENSP00000373565"
"9606.ENSP00000311905","9606.ENSP00000386786",167,"9606.ENSP00000386786"
"9606.ENSP00000311905","9606.ENSP00000398076",167,"9606.ENSP00000398076"
"9606.ENSP00000311905","9606.ENSP00000409016",167,"9606.ENSP00000409016"
"9606.ENSP00000311905","9606.ENSP00000465204",167,"9606.ENSP00000465204"
"9606.ENSP00000311905","9606.ENSP00000478927",167,"9606.ENSP00000478927"
"9606.ENSP00000311905","9606.ENSP00000480004",167,"9606.ENSP00000480004"
"9606.ENSP00000311905","9606.ENSP00000487136",167,"9606.ENSP00000487136"
"9606.ENSP00000239461","9606.ENSP00000311905",166,"9606.ENSP00000239461"
"9606.ENSP00000261597","9606.ENSP00000311905",166,"9606.ENSP00000261597"
"9606.ENSP00000263277","9606.ENSP00000311905",166,"9606.ENSP00000263277"
"9606.ENSP00000278505","9606.ENSP00000311905",166,"9606.ENSP00000278505"
"9606.ENSP00000279387","9606.ENSP00000311905",166,"9606.ENSP00000279387"
"9606.ENSP00000297988","9606.ENSP00000311905",166,"9606.ENSP00000297988"
"9606.ENSP00000306099","9606.ENSP00000311905",166,"9606.ENSP00000306099"
"9606.ENSP00000306245","9606.ENSP00000311905",166,"9606.ENSP00000306245"
"9606.ENSP00000308970","9606.ENSP00000311905",166,"9606.ENSP00000308970"
"9606.ENSP00000311905","9606.ENSP00000354929",166,"9606.ENSP00000354929"
"9606.ENSP00000311905","9606.ENSP00000355785",166,"9606.ENSP00000355785"
"9606.ENSP00000311905","9606.ENSP00000373905",166,"9606.ENSP00000373905"
"9606.ENSP00000311905","9606.ENSP00000383059",166,"9606.ENSP00000383059"
"9606.ENSP00000311905","9606.ENSP00000403042",166,"9606.ENSP00000403042"
"9606.ENSP00000311905","9606.ENSP00000448696",166,"9606.ENSP00000448696"
"9606.ENSP00000311905","9606.ENSP00000462298",166,"9606.ENSP00000462298"
"9606.ENSP00000311905","9606.ENSP00000462945",166,"9606.ENSP00000462945"
"9606.ENSP00000311905","9606.ENSP00000472124",166,"9606.ENSP00000472124"
"9606.ENSP00000311905","9606.ENSP00000485259",166,"9606.ENSP00000485259"
"9606.ENSP00000311905","9606.ENSP00000495398",166,"9606.ENSP00000495398"
"9606.ENSP00000008527","9606.ENSP00000311905",165,"9606.ENSP00000008527"
"9606.ENSP00000267549","9606.ENSP00000311905",165,"9606.ENSP00000267549"
"9606.ENSP00000270112","9606.ENSP00000311905",165,"9606.ENSP00000270112"
"9606.ENSP00000295824","9606.ENSP00000311905",165,"9606.ENSP00000295824"
"9606.ENSP00000311545","9606.ENSP00000311905",165,"9606.ENSP00000311545"
"9606.ENSP00000311905","9606.ENSP00000320548",165,"9606.ENSP00000320548"
"9606.ENSP00000311905","9606.ENSP00000358813",165,"9606.ENSP00000358813"
"9606.ENSP00000311905","9606.ENSP00000362014",165,"9606.ENSP00000362014"
"9606.ENSP00000311905","9606.ENSP00000379975",165,"9606.ENSP00000379975"
"9606.ENSP00000311905","9606.ENSP00000398832",165,"9606.ENSP00000398832"
"9606.ENSP00000311905","9606.ENSP00000424544",165,"9606.ENSP00000424544"
"9606.ENSP00000311905","9606.ENSP00000461879",165,"9606.ENSP00000461879"
"9606.ENSP00000080059","9606.ENSP00000311905",164,"9606.ENSP00000080059"
"9606.ENSP00000216160","9606.ENSP00000311905",164,"9606.ENSP00000216160"
"9606.ENSP00000233121","9606.ENSP00000311905",164,"9606.ENSP00000233121"
"9606.ENSP00000259512","9606.ENSP00000311905",164,"9606.ENSP00000259512"
"9606.ENSP00000264956","9606.ENSP00000311905",164,"9606.ENSP00000264956"
"9606.ENSP00000265562","9606.ENSP00000311905",164,"9606.ENSP00000265562"
"9606.ENSP00000304769","9606.ENSP00000311905",164,"9606.ENSP00000304769"
"9606.ENSP00000311905","9606.ENSP00000320130",164,"9606.ENSP00000320130"
"9606.ENSP00000311905","9606.ENSP00000324175",164,"9606.ENSP00000324175"
"9606.ENSP00000311905","9606.ENSP00000355900",164,"9606.ENSP00000355900"
"9606.ENSP00000311905","9606.ENSP00000358554",164,"9606.ENSP00000358554"
"9606.ENSP00000311905","9606.ENSP00000361669",164,"9606.ENSP00000361669"
"9606.ENSP00000311905","9606.ENSP00000375069",164,"9606.ENSP00000375069"
"9606.ENSP00000311905","9606.ENSP00000378015",164,"9606.ENSP00000378015"
"9606.ENSP00000311905","9606.ENSP00000380308",164,"9606.ENSP00000380308"
"9606.ENSP00000311905","9606.ENSP00000466542",164,"9606.ENSP00000466542"
"9606.ENSP00000311905","9606.ENSP00000494788",164,"9606.ENSP00000494788"
"9606.ENSP00000311905","9606.ENSP00000497422",164,"9606.ENSP00000497422"
"9606.ENSP00000232003","9606.ENSP00000311905",163,"9606.ENSP00000232003"
"9606.ENSP00000303315","9606.ENSP00000311905",163,"9606.ENSP00000303315"
"9606.ENSP00000311905","9606.ENSP00000312988",163,"9606.ENSP00000312988"
"9606.ENSP00000311905","9606.ENSP00000340883",163,"9606.ENSP00000340883"
"9606.ENSP00000311905","9606.ENSP00000342082",163,"9606.ENSP00000342082"
"9606.ENSP00000311905","9606.ENSP00000365172",163,"9606.ENSP00000365172"
"9606.ENSP00000311905","9606.ENSP00000367230",163,"9606.ENSP00000367230"
"9606.ENSP00000311905","9606.ENSP00000369689",163,"9606.ENSP00000369689"
"9606.ENSP00000311905","9606.ENSP00000376800",163,"9606.ENSP00000376800"
"9606.ENSP00000311905","9606.ENSP00000393324",163,"9606.ENSP00000393324"
"9606.ENSP00000311905","9606.ENSP00000412361",163,"9606.ENSP00000412361"
"9606.ENSP00000311905","9606.ENSP00000417569",163,"9606.ENSP00000417569"
"9606.ENSP00000311905","9606.ENSP00000452126",163,"9606.ENSP00000452126"
"9606.ENSP00000311905","9606.ENSP00000464317",163,"9606.ENSP00000464317"
"9606.ENSP00000222399","9606.ENSP00000311905",162,"9606.ENSP00000222399"
"9606.ENSP00000262315","9606.ENSP00000311905",162,"9606.ENSP00000262315"
"9606.ENSP00000263650","9606.ENSP00000311905",162,"9606.ENSP00000263650"
"9606.ENSP00000275954","9606.ENSP00000311905",162,"9606.ENSP00000275954"
"9606.ENSP00000283882","9606.ENSP00000311905",162,"9606.ENSP00000283882"
"9606.ENSP00000293379","9606.ENSP00000311905",162,"9606.ENSP00000293379"
"9606.ENSP00000293414","9606.ENSP00000311905",162,"9606.ENSP00000293414"
"9606.ENSP00000295201","9606.ENSP00000311905",162,"9606.ENSP00000295201"
"9606.ENSP00000311905","9606.ENSP00000315299",162,"9606.ENSP00000315299"
"9606.ENSP00000311905","9606.ENSP00000318804",162,"9606.ENSP00000318804"
"9606.ENSP00000311905","9606.ENSP00000318867",162,"9606.ENSP00000318867"
"9606.ENSP00000311905","9606.ENSP00000357323",162,"9606.ENSP00000357323"
"9606.ENSP00000311905","9606.ENSP00000364140",162,"9606.ENSP00000364140"
"9606.ENSP00000311905","9606.ENSP00000434241",162,"9606.ENSP00000434241"
"9606.ENSP00000311905","9606.ENSP00000458162",162,"9606.ENSP00000458162"
"9606.ENSP00000217939","9606.ENSP00000311905",161,"9606.ENSP00000217939"
"9606.ENSP00000221561","9606.ENSP00000311905",161,"9606.ENSP00000221561"
"9606.ENSP00000254301","9606.ENSP00000311905",161,"9606.ENSP00000254301"
"9606.ENSP00000304422","9606.ENSP00000311905",161,"9606.ENSP00000304422"
"9606.ENSP00000311905","9606.ENSP00000323670",161,"9606.ENSP00000323670"
"9606.ENSP00000311905","9606.ENSP00000331907",161,"9606.ENSP00000331907"
"9606.ENSP00000311905","9606.ENSP00000339299",161,"9606.ENSP00000339299"
"9606.ENSP00000311905","9606.ENSP00000340474",161,"9606.ENSP00000340474"
"9606.ENSP00000311905","9606.ENSP00000346537",161,"9606.ENSP00000346537"
"9606.ENSP00000311905","9606.ENSP00000355499",161,"9606.ENSP00000355499"
"9606.ENSP00000311905","9606.ENSP00000362479",161,"9606.ENSP00000362479"
"9606.ENSP00000311905","9606.ENSP00000376421",161,"9606.ENSP00000376421"
"9606.ENSP00000311905","9606.ENSP00000378058",161,"9606.ENSP00000378058"
"9606.ENSP00000311905","9606.ENSP00000401678",161,"9606.ENSP00000401678"
"9606.ENSP00000311905","9606.ENSP00000449270",161,"9606.ENSP00000449270"
"9606.ENSP00000215375","9606.ENSP00000311905",160,"9606.ENSP00000215375"
"9606.ENSP00000271588","9606.ENSP00000311905",160,"9606.ENSP00000271588"
"9606.ENSP00000298556","9606.ENSP00000311905",160,"9606.ENSP00000298556"
"9606.ENSP00000308938","9606.ENSP00000311905",160,"9606.ENSP00000308938"
"9606.ENSP00000311905","9606.ENSP00000319192",160,"9606.ENSP00000319192"
"9606.ENSP00000311905","9606.ENSP00000350896",160,"9606.ENSP00000350896"
"9606.ENSP00000311905","9606.ENSP00000354621",160,"9606.ENSP00000354621"
"9606.ENSP00000311905","9606.ENSP00000365042",160,"9606.ENSP00000365042"
"9606.ENSP00000311905","9606.ENSP00000368166",160,"9606.ENSP00000368166"
"9606.ENSP00000311905","9606.ENSP00000379294",160,"9606.ENSP00000379294"
