"from","to","combined_score","target"
"9606.ENSP00000377374","9606.ENSP00000446093",213,"9606.ENSP00000377374"
"9606.ENSP00000381098","9606.ENSP00000446093",213,"9606.ENSP00000381098"
"9606.ENSP00000261692","9606.ENSP00000446093",212,"9606.ENSP00000261692"
"9606.ENSP00000264712","9606.ENSP00000446093",212,"9606.ENSP00000264712"
"9606.ENSP00000391723","9606.ENSP00000446093",212,"9606.ENSP00000391723"
"9606.ENSP00000446093","9606.ENSP00000476369",212,"9606.ENSP00000476369"
"9606.ENSP00000446093","9606.ENSP00000493382",212,"9606.ENSP00000493382"
"9606.ENSP00000446093","9606.ENSP00000501180",212,"9606.ENSP00000501180"
"9606.ENSP00000260947","9606.ENSP00000446093",211,"9606.ENSP00000260947"
"9606.ENSP00000279281","9606.ENSP00000446093",211,"9606.ENSP00000279281"
"9606.ENSP00000446093","9606.ENSP00000499717",211,"9606.ENSP00000499717"
"9606.ENSP00000432412","9606.ENSP00000446093",210,"9606.ENSP00000432412"
"9606.ENSP00000446093","9606.ENSP00000459943",210,"9606.ENSP00000459943"
"9606.ENSP00000229268","9606.ENSP00000446093",209,"9606.ENSP00000229268"
"9606.ENSP00000263665","9606.ENSP00000446093",209,"9606.ENSP00000263665"
"9606.ENSP00000298630","9606.ENSP00000446093",209,"9606.ENSP00000298630"
"9606.ENSP00000446093","9606.ENSP00000477639",207,"9606.ENSP00000477639"
"9606.ENSP00000446093","9606.ENSP00000478771",207,"9606.ENSP00000478771"
"9606.ENSP00000256707","9606.ENSP00000446093",206,"9606.ENSP00000256707"
"9606.ENSP00000295746","9606.ENSP00000446093",206,"9606.ENSP00000295746"
"9606.ENSP00000343103","9606.ENSP00000446093",206,"9606.ENSP00000343103"
"9606.ENSP00000407560","9606.ENSP00000446093",206,"9606.ENSP00000407560"
"9606.ENSP00000217133","9606.ENSP00000446093",205,"9606.ENSP00000217133"
"9606.ENSP00000266079","9606.ENSP00000446093",205,"9606.ENSP00000266079"
"9606.ENSP00000277225","9606.ENSP00000446093",205,"9606.ENSP00000277225"
"9606.ENSP00000309501","9606.ENSP00000446093",205,"9606.ENSP00000309501"
"9606.ENSP00000322716","9606.ENSP00000446093",205,"9606.ENSP00000322716"
"9606.ENSP00000348984","9606.ENSP00000446093",205,"9606.ENSP00000348984"
"9606.ENSP00000383067","9606.ENSP00000446093",205,"9606.ENSP00000383067"
"9606.ENSP00000385334","9606.ENSP00000446093",205,"9606.ENSP00000385334"
"9606.ENSP00000446093","9606.ENSP00000481626",205,"9606.ENSP00000481626"
"9606.ENSP00000310670","9606.ENSP00000446093",204,"9606.ENSP00000310670"
"9606.ENSP00000333845","9606.ENSP00000446093",204,"9606.ENSP00000333845"
"9606.ENSP00000376268","9606.ENSP00000446093",204,"9606.ENSP00000376268"
"9606.ENSP00000385725","9606.ENSP00000446093",204,"9606.ENSP00000385725"
"9606.ENSP00000419944","9606.ENSP00000446093",204,"9606.ENSP00000419944"
"9606.ENSP00000262948","9606.ENSP00000446093",203,"9606.ENSP00000262948"
"9606.ENSP00000358857","9606.ENSP00000446093",203,"9606.ENSP00000358857"
"9606.ENSP00000361413","9606.ENSP00000446093",203,"9606.ENSP00000361413"
"9606.ENSP00000371472","9606.ENSP00000446093",203,"9606.ENSP00000371472"
"9606.ENSP00000431240","9606.ENSP00000446093",203,"9606.ENSP00000431240"
"9606.ENSP00000446093","9606.ENSP00000461785",203,"9606.ENSP00000461785"
"9606.ENSP00000446093","9606.ENSP00000481012",203,"9606.ENSP00000481012"
"9606.ENSP00000302530","9606.ENSP00000446093",202,"9606.ENSP00000302530"
"9606.ENSP00000331462","9606.ENSP00000446093",202,"9606.ENSP00000331462"
"9606.ENSP00000355022","9606.ENSP00000446093",202,"9606.ENSP00000355022"
"9606.ENSP00000361363","9606.ENSP00000446093",202,"9606.ENSP00000361363"
"9606.ENSP00000417960","9606.ENSP00000446093",202,"9606.ENSP00000417960"
"9606.ENSP00000269856","9606.ENSP00000446093",201,"9606.ENSP00000269856"
"9606.ENSP00000365919","9606.ENSP00000446093",201,"9606.ENSP00000365919"
"9606.ENSP00000429275","9606.ENSP00000446093",201,"9606.ENSP00000429275"
"9606.ENSP00000434614","9606.ENSP00000446093",201,"9606.ENSP00000434614"
"9606.ENSP00000446093","9606.ENSP00000478396",201,"9606.ENSP00000478396"
"9606.ENSP00000446093","9606.ENSP00000496250",201,"9606.ENSP00000496250"
"9606.ENSP00000261479","9606.ENSP00000446093",200,"9606.ENSP00000261479"
"9606.ENSP00000352516","9606.ENSP00000446093",200,"9606.ENSP00000352516"
"9606.ENSP00000375882","9606.ENSP00000446093",200,"9606.ENSP00000375882"
"9606.ENSP00000200135","9606.ENSP00000446093",199,"9606.ENSP00000200135"
"9606.ENSP00000253669","9606.ENSP00000446093",199,"9606.ENSP00000253669"
"9606.ENSP00000310547","9606.ENSP00000446093",199,"9606.ENSP00000310547"
"9606.ENSP00000325748","9606.ENSP00000446093",199,"9606.ENSP00000325748"
"9606.ENSP00000340474","9606.ENSP00000446093",199,"9606.ENSP00000340474"
"9606.ENSP00000357087","9606.ENSP00000446093",199,"9606.ENSP00000357087"
"9606.ENSP00000375863","9606.ENSP00000446093",199,"9606.ENSP00000375863"
"9606.ENSP00000446093","9606.ENSP00000479494",199,"9606.ENSP00000479494"
"9606.ENSP00000262178","9606.ENSP00000446093",198,"9606.ENSP00000262178"
"9606.ENSP00000363124","9606.ENSP00000446093",198,"9606.ENSP00000363124"
"9606.ENSP00000364389","9606.ENSP00000446093",198,"9606.ENSP00000364389"
"9606.ENSP00000368030","9606.ENSP00000446093",198,"9606.ENSP00000368030"
"9606.ENSP00000440704","9606.ENSP00000446093",198,"9606.ENSP00000440704"
"9606.ENSP00000446093","9606.ENSP00000452037",198,"9606.ENSP00000452037"
"9606.ENSP00000446093","9606.ENSP00000489675",198,"9606.ENSP00000489675"
"9606.ENSP00000446093","9606.ENSP00000497679",198,"9606.ENSP00000497679"
"9606.ENSP00000215832","9606.ENSP00000446093",197,"9606.ENSP00000215832"
"9606.ENSP00000287598","9606.ENSP00000446093",197,"9606.ENSP00000287598"
"9606.ENSP00000317971","9606.ENSP00000446093",197,"9606.ENSP00000317971"
"9606.ENSP00000341743","9606.ENSP00000446093",197,"9606.ENSP00000341743"
"9606.ENSP00000358810","9606.ENSP00000446093",197,"9606.ENSP00000358810"
"9606.ENSP00000384259","9606.ENSP00000446093",197,"9606.ENSP00000384259"
"9606.ENSP00000437125","9606.ENSP00000446093",197,"9606.ENSP00000437125"
"9606.ENSP00000446093","9606.ENSP00000454919",197,"9606.ENSP00000454919"
"9606.ENSP00000446093","9606.ENSP00000483936",197,"9606.ENSP00000483936"
"9606.ENSP00000228567","9606.ENSP00000446093",196,"9606.ENSP00000228567"
"9606.ENSP00000255224","9606.ENSP00000446093",196,"9606.ENSP00000255224"
"9606.ENSP00000270538","9606.ENSP00000446093",196,"9606.ENSP00000270538"
"9606.ENSP00000318803","9606.ENSP00000446093",196,"9606.ENSP00000318803"
"9606.ENSP00000328677","9606.ENSP00000446093",196,"9606.ENSP00000328677"
"9606.ENSP00000334100","9606.ENSP00000446093",196,"9606.ENSP00000334100"
"9606.ENSP00000340914","9606.ENSP00000446093",196,"9606.ENSP00000340914"
"9606.ENSP00000346265","9606.ENSP00000446093",196,"9606.ENSP00000346265"
"9606.ENSP00000347538","9606.ENSP00000446093",196,"9606.ENSP00000347538"
"9606.ENSP00000347712","9606.ENSP00000446093",196,"9606.ENSP00000347712"
"9606.ENSP00000356237","9606.ENSP00000446093",196,"9606.ENSP00000356237"
"9606.ENSP00000357307","9606.ENSP00000446093",196,"9606.ENSP00000357307"
"9606.ENSP00000362080","9606.ENSP00000446093",196,"9606.ENSP00000362080"
"9606.ENSP00000363441","9606.ENSP00000446093",196,"9606.ENSP00000363441"
"9606.ENSP00000369755","9606.ENSP00000446093",196,"9606.ENSP00000369755"
"9606.ENSP00000371394","9606.ENSP00000446093",196,"9606.ENSP00000371394"
"9606.ENSP00000377520","9606.ENSP00000446093",196,"9606.ENSP00000377520"
"9606.ENSP00000387882","9606.ENSP00000446093",196,"9606.ENSP00000387882"
"9606.ENSP00000389554","9606.ENSP00000446093",196,"9606.ENSP00000389554"
"9606.ENSP00000395220","9606.ENSP00000446093",196,"9606.ENSP00000395220"
"9606.ENSP00000444201","9606.ENSP00000446093",196,"9606.ENSP00000444201"
"9606.ENSP00000446093","9606.ENSP00000448012",196,"9606.ENSP00000448012"
"9606.ENSP00000446093","9606.ENSP00000477344",196,"9606.ENSP00000477344"
"9606.ENSP00000446093","9606.ENSP00000478637",196,"9606.ENSP00000478637"
"9606.ENSP00000446093","9606.ENSP00000478933",196,"9606.ENSP00000478933"
"9606.ENSP00000446093","9606.ENSP00000486230",196,"9606.ENSP00000486230"
"9606.ENSP00000262662","9606.ENSP00000446093",195,"9606.ENSP00000262662"
"9606.ENSP00000262815","9606.ENSP00000446093",195,"9606.ENSP00000262815"
"9606.ENSP00000321703","9606.ENSP00000446093",195,"9606.ENSP00000321703"
"9606.ENSP00000414202","9606.ENSP00000446093",195,"9606.ENSP00000414202"
"9606.ENSP00000417980","9606.ENSP00000446093",195,"9606.ENSP00000417980"
"9606.ENSP00000258772","9606.ENSP00000446093",194,"9606.ENSP00000258772"
"9606.ENSP00000278572","9606.ENSP00000446093",194,"9606.ENSP00000278572"
"9606.ENSP00000375892","9606.ENSP00000446093",194,"9606.ENSP00000375892"
"9606.ENSP00000380785","9606.ENSP00000446093",194,"9606.ENSP00000380785"
"9606.ENSP00000263433","9606.ENSP00000446093",193,"9606.ENSP00000263433"
"9606.ENSP00000370196","9606.ENSP00000446093",193,"9606.ENSP00000370196"
"9606.ENSP00000382595","9606.ENSP00000446093",193,"9606.ENSP00000382595"
"9606.ENSP00000243326","9606.ENSP00000446093",192,"9606.ENSP00000243326"
"9606.ENSP00000252542","9606.ENSP00000446093",192,"9606.ENSP00000252542"
"9606.ENSP00000357702","9606.ENSP00000446093",192,"9606.ENSP00000357702"
"9606.ENSP00000361298","9606.ENSP00000446093",192,"9606.ENSP00000361298"
"9606.ENSP00000434466","9606.ENSP00000446093",192,"9606.ENSP00000434466"
"9606.ENSP00000360502","9606.ENSP00000446093",191,"9606.ENSP00000360502"
"9606.ENSP00000369274","9606.ENSP00000446093",191,"9606.ENSP00000369274"
"9606.ENSP00000437073","9606.ENSP00000446093",191,"9606.ENSP00000437073"
"9606.ENSP00000446093","9606.ENSP00000496713",191,"9606.ENSP00000496713"
"9606.ENSP00000229179","9606.ENSP00000446093",190,"9606.ENSP00000229179"
"9606.ENSP00000446093","9606.ENSP00000454836",190,"9606.ENSP00000454836"
"9606.ENSP00000252999","9606.ENSP00000446093",189,"9606.ENSP00000252999"
"9606.ENSP00000258774","9606.ENSP00000446093",189,"9606.ENSP00000258774"
"9606.ENSP00000349124","9606.ENSP00000446093",189,"9606.ENSP00000349124"
"9606.ENSP00000349305","9606.ENSP00000446093",189,"9606.ENSP00000349305"
"9606.ENSP00000370293","9606.ENSP00000446093",189,"9606.ENSP00000370293"
"9606.ENSP00000374045","9606.ENSP00000446093",189,"9606.ENSP00000374045"
"9606.ENSP00000398523","9606.ENSP00000446093",189,"9606.ENSP00000398523"
"9606.ENSP00000446093","9606.ENSP00000451560",189,"9606.ENSP00000451560"
"9606.ENSP00000446093","9606.ENSP00000451828",189,"9606.ENSP00000451828"
"9606.ENSP00000446093","9606.ENSP00000468785",189,"9606.ENSP00000468785"
"9606.ENSP00000220562","9606.ENSP00000446093",188,"9606.ENSP00000220562"
"9606.ENSP00000221957","9606.ENSP00000446093",188,"9606.ENSP00000221957"
"9606.ENSP00000275493","9606.ENSP00000446093",188,"9606.ENSP00000275493"
"9606.ENSP00000298139","9606.ENSP00000446093",188,"9606.ENSP00000298139"
"9606.ENSP00000385814","9606.ENSP00000446093",188,"9606.ENSP00000385814"
"9606.ENSP00000446093","9606.ENSP00000462116",188,"9606.ENSP00000462116"
"9606.ENSP00000446093","9606.ENSP00000482313",188,"9606.ENSP00000482313"
"9606.ENSP00000261708","9606.ENSP00000446093",187,"9606.ENSP00000261708"
"9606.ENSP00000274289","9606.ENSP00000446093",187,"9606.ENSP00000274289"
"9606.ENSP00000361275","9606.ENSP00000446093",187,"9606.ENSP00000361275"
"9606.ENSP00000439244","9606.ENSP00000446093",187,"9606.ENSP00000439244"
"9606.ENSP00000440542","9606.ENSP00000446093",187,"9606.ENSP00000440542"
"9606.ENSP00000446093","9606.ENSP00000468376",187,"9606.ENSP00000468376"
"9606.ENSP00000446093","9606.ENSP00000496496",187,"9606.ENSP00000496496"
"9606.ENSP00000023939","9606.ENSP00000446093",186,"9606.ENSP00000023939"
"9606.ENSP00000291294","9606.ENSP00000446093",186,"9606.ENSP00000291294"
"9606.ENSP00000295304","9606.ENSP00000446093",186,"9606.ENSP00000295304"
"9606.ENSP00000333262","9606.ENSP00000446093",186,"9606.ENSP00000333262"
"9606.ENSP00000446093","9606.ENSP00000456743",186,"9606.ENSP00000456743"
"9606.ENSP00000267615","9606.ENSP00000446093",185,"9606.ENSP00000267615"
"9606.ENSP00000281142","9606.ENSP00000446093",185,"9606.ENSP00000281142"
"9606.ENSP00000282272","9606.ENSP00000446093",185,"9606.ENSP00000282272"
"9606.ENSP00000305699","9606.ENSP00000446093",185,"9606.ENSP00000305699"
"9606.ENSP00000332111","9606.ENSP00000446093",185,"9606.ENSP00000332111"
"9606.ENSP00000347232","9606.ENSP00000446093",185,"9606.ENSP00000347232"
"9606.ENSP00000360252","9606.ENSP00000446093",185,"9606.ENSP00000360252"
"9606.ENSP00000362656","9606.ENSP00000446093",185,"9606.ENSP00000362656"
"9606.ENSP00000376608","9606.ENSP00000446093",185,"9606.ENSP00000376608"
"9606.ENSP00000378350","9606.ENSP00000446093",185,"9606.ENSP00000378350"
"9606.ENSP00000379612","9606.ENSP00000446093",185,"9606.ENSP00000379612"
"9606.ENSP00000403932","9606.ENSP00000446093",185,"9606.ENSP00000403932"
"9606.ENSP00000415436","9606.ENSP00000446093",185,"9606.ENSP00000415436"
"9606.ENSP00000446093","9606.ENSP00000449960",185,"9606.ENSP00000449960"
"9606.ENSP00000226193","9606.ENSP00000446093",184,"9606.ENSP00000226193"
"9606.ENSP00000339063","9606.ENSP00000446093",184,"9606.ENSP00000339063"
"9606.ENSP00000346464","9606.ENSP00000446093",184,"9606.ENSP00000346464"
"9606.ENSP00000347206","9606.ENSP00000446093",184,"9606.ENSP00000347206"
"9606.ENSP00000436926","9606.ENSP00000446093",184,"9606.ENSP00000436926"
"9606.ENSP00000222005","9606.ENSP00000446093",183,"9606.ENSP00000222005"
"9606.ENSP00000264645","9606.ENSP00000446093",183,"9606.ENSP00000264645"
"9606.ENSP00000355014","9606.ENSP00000446093",183,"9606.ENSP00000355014"
"9606.ENSP00000370557","9606.ENSP00000446093",183,"9606.ENSP00000370557"
"9606.ENSP00000375881","9606.ENSP00000446093",183,"9606.ENSP00000375881"
"9606.ENSP00000386239","9606.ENSP00000446093",183,"9606.ENSP00000386239"
"9606.ENSP00000386786","9606.ENSP00000446093",183,"9606.ENSP00000386786"
"9606.ENSP00000421339","9606.ENSP00000446093",183,"9606.ENSP00000421339"
"9606.ENSP00000446093","9606.ENSP00000457703",183,"9606.ENSP00000457703"
"9606.ENSP00000263991","9606.ENSP00000446093",182,"9606.ENSP00000263991"
"9606.ENSP00000317992","9606.ENSP00000446093",182,"9606.ENSP00000317992"
"9606.ENSP00000361162","9606.ENSP00000446093",182,"9606.ENSP00000361162"
"9606.ENSP00000424417","9606.ENSP00000446093",182,"9606.ENSP00000424417"
"9606.ENSP00000446093","9606.ENSP00000446955",182,"9606.ENSP00000446955"
"9606.ENSP00000214869","9606.ENSP00000446093",181,"9606.ENSP00000214869"
"9606.ENSP00000302967","9606.ENSP00000446093",181,"9606.ENSP00000302967"
"9606.ENSP00000333037","9606.ENSP00000446093",181,"9606.ENSP00000333037"
"9606.ENSP00000385158","9606.ENSP00000446093",181,"9606.ENSP00000385158"
"9606.ENSP00000446093","9606.ENSP00000451129",181,"9606.ENSP00000451129"
"9606.ENSP00000254900","9606.ENSP00000446093",180,"9606.ENSP00000254900"
"9606.ENSP00000286628","9606.ENSP00000446093",180,"9606.ENSP00000286628"
"9606.ENSP00000298767","9606.ENSP00000446093",180,"9606.ENSP00000298767"
"9606.ENSP00000336842","9606.ENSP00000446093",180,"9606.ENSP00000336842"
"9606.ENSP00000359085","9606.ENSP00000446093",180,"9606.ENSP00000359085"
"9606.ENSP00000257934","9606.ENSP00000446093",179,"9606.ENSP00000257934"
"9606.ENSP00000258341","9606.ENSP00000446093",179,"9606.ENSP00000258341"
"9606.ENSP00000324573","9606.ENSP00000446093",179,"9606.ENSP00000324573"
"9606.ENSP00000392028","9606.ENSP00000446093",179,"9606.ENSP00000392028"
"9606.ENSP00000417190","9606.ENSP00000446093",179,"9606.ENSP00000417190"
"9606.ENSP00000421380","9606.ENSP00000446093",179,"9606.ENSP00000421380"
"9606.ENSP00000230538","9606.ENSP00000446093",178,"9606.ENSP00000230538"
"9606.ENSP00000237172","9606.ENSP00000446093",178,"9606.ENSP00000237172"
"9606.ENSP00000237353","9606.ENSP00000446093",178,"9606.ENSP00000237353"
"9606.ENSP00000264144","9606.ENSP00000446093",178,"9606.ENSP00000264144"
"9606.ENSP00000264956","9606.ENSP00000446093",178,"9606.ENSP00000264956"
"9606.ENSP00000267260","9606.ENSP00000446093",178,"9606.ENSP00000267260"
"9606.ENSP00000287842","9606.ENSP00000446093",178,"9606.ENSP00000287842"
"9606.ENSP00000293670","9606.ENSP00000446093",178,"9606.ENSP00000293670"
"9606.ENSP00000299157","9606.ENSP00000446093",178,"9606.ENSP00000299157"
"9606.ENSP00000305941","9606.ENSP00000446093",178,"9606.ENSP00000305941"
"9606.ENSP00000316491","9606.ENSP00000446093",178,"9606.ENSP00000316491"
"9606.ENSP00000317144","9606.ENSP00000446093",178,"9606.ENSP00000317144"
"9606.ENSP00000324532","9606.ENSP00000446093",178,"9606.ENSP00000324532"
"9606.ENSP00000331062","9606.ENSP00000446093",178,"9606.ENSP00000331062"
"9606.ENSP00000344314","9606.ENSP00000446093",178,"9606.ENSP00000344314"
"9606.ENSP00000354360","9606.ENSP00000446093",178,"9606.ENSP00000354360"
"9606.ENSP00000354910","9606.ENSP00000446093",178,"9606.ENSP00000354910"
"9606.ENSP00000357080","9606.ENSP00000446093",178,"9606.ENSP00000357080"
"9606.ENSP00000357402","9606.ENSP00000446093",178,"9606.ENSP00000357402"
"9606.ENSP00000358001","9606.ENSP00000446093",178,"9606.ENSP00000358001"
"9606.ENSP00000360609","9606.ENSP00000446093",178,"9606.ENSP00000360609"
"9606.ENSP00000366582","9606.ENSP00000446093",178,"9606.ENSP00000366582"
"9606.ENSP00000369349","9606.ENSP00000446093",178,"9606.ENSP00000369349"
"9606.ENSP00000373566","9606.ENSP00000446093",178,"9606.ENSP00000373566"
"9606.ENSP00000373828","9606.ENSP00000446093",178,"9606.ENSP00000373828"
"9606.ENSP00000377577","9606.ENSP00000446093",178,"9606.ENSP00000377577"
"9606.ENSP00000400365","9606.ENSP00000446093",178,"9606.ENSP00000400365"
"9606.ENSP00000444533","9606.ENSP00000446093",178,"9606.ENSP00000444533"
"9606.ENSP00000446093","9606.ENSP00000453940",178,"9606.ENSP00000453940"
"9606.ENSP00000318861","9606.ENSP00000446093",177,"9606.ENSP00000318861"
"9606.ENSP00000329002","9606.ENSP00000446093",177,"9606.ENSP00000329002"
"9606.ENSP00000347626","9606.ENSP00000446093",177,"9606.ENSP00000347626"
"9606.ENSP00000370200","9606.ENSP00000446093",177,"9606.ENSP00000370200"
"9606.ENSP00000376167","9606.ENSP00000446093",177,"9606.ENSP00000376167"
"9606.ENSP00000382390","9606.ENSP00000446093",177,"9606.ENSP00000382390"
"9606.ENSP00000444433","9606.ENSP00000446093",177,"9606.ENSP00000444433"
"9606.ENSP00000287482","9606.ENSP00000446093",176,"9606.ENSP00000287482"
"9606.ENSP00000295704","9606.ENSP00000446093",176,"9606.ENSP00000295704"
"9606.ENSP00000324173","9606.ENSP00000446093",176,"9606.ENSP00000324173"
"9606.ENSP00000427975","9606.ENSP00000446093",176,"9606.ENSP00000427975"
"9606.ENSP00000433769","9606.ENSP00000446093",176,"9606.ENSP00000433769"
"9606.ENSP00000446093","9606.ENSP00000464087",176,"9606.ENSP00000464087"
"9606.ENSP00000446093","9606.ENSP00000483453",176,"9606.ENSP00000483453"
"9606.ENSP00000247001","9606.ENSP00000446093",175,"9606.ENSP00000247001"
"9606.ENSP00000253108","9606.ENSP00000446093",175,"9606.ENSP00000253108"
"9606.ENSP00000303696","9606.ENSP00000446093",175,"9606.ENSP00000303696"
"9606.ENSP00000433666","9606.ENSP00000446093",175,"9606.ENSP00000433666"
"9606.ENSP00000249344","9606.ENSP00000446093",174,"9606.ENSP00000249344"
"9606.ENSP00000286428","9606.ENSP00000446093",174,"9606.ENSP00000286428"
"9606.ENSP00000225983","9606.ENSP00000446093",173,"9606.ENSP00000225983"
"9606.ENSP00000289388","9606.ENSP00000446093",173,"9606.ENSP00000289388"
"9606.ENSP00000324729","9606.ENSP00000446093",173,"9606.ENSP00000324729"
"9606.ENSP00000340279","9606.ENSP00000446093",173,"9606.ENSP00000340279"
"9606.ENSP00000377416","9606.ENSP00000446093",173,"9606.ENSP00000377416"
"9606.ENSP00000234038","9606.ENSP00000446093",172,"9606.ENSP00000234038"
"9606.ENSP00000261303","9606.ENSP00000446093",172,"9606.ENSP00000261303"
"9606.ENSP00000324511","9606.ENSP00000446093",172,"9606.ENSP00000324511"
"9606.ENSP00000359206","9606.ENSP00000446093",172,"9606.ENSP00000359206"
"9606.ENSP00000446093","9606.ENSP00000447942",172,"9606.ENSP00000447942"
"9606.ENSP00000259953","9606.ENSP00000446093",171,"9606.ENSP00000259953"
"9606.ENSP00000285928","9606.ENSP00000446093",171,"9606.ENSP00000285928"
"9606.ENSP00000290378","9606.ENSP00000446093",171,"9606.ENSP00000290378"
"9606.ENSP00000296484","9606.ENSP00000446093",171,"9606.ENSP00000296484"
"9606.ENSP00000304467","9606.ENSP00000446093",171,"9606.ENSP00000304467"
"9606.ENSP00000359727","9606.ENSP00000446093",171,"9606.ENSP00000359727"
"9606.ENSP00000367991","9606.ENSP00000446093",171,"9606.ENSP00000367991"
"9606.ENSP00000372193","9606.ENSP00000446093",171,"9606.ENSP00000372193"
"9606.ENSP00000399862","9606.ENSP00000446093",171,"9606.ENSP00000399862"
"9606.ENSP00000416706","9606.ENSP00000446093",171,"9606.ENSP00000416706"
"9606.ENSP00000438863","9606.ENSP00000446093",171,"9606.ENSP00000438863"
"9606.ENSP00000446093","9606.ENSP00000472998",171,"9606.ENSP00000472998"
"9606.ENSP00000446093","9606.ENSP00000476140",171,"9606.ENSP00000476140"
"9606.ENSP00000224784","9606.ENSP00000446093",170,"9606.ENSP00000224784"
"9606.ENSP00000267205","9606.ENSP00000446093",170,"9606.ENSP00000267205"
"9606.ENSP00000316674","9606.ENSP00000446093",170,"9606.ENSP00000316674"
"9606.ENSP00000329647","9606.ENSP00000446093",170,"9606.ENSP00000329647"
"9606.ENSP00000334300","9606.ENSP00000446093",170,"9606.ENSP00000334300"
"9606.ENSP00000352536","9606.ENSP00000446093",170,"9606.ENSP00000352536"
"9606.ENSP00000355645","9606.ENSP00000446093",170,"9606.ENSP00000355645"
"9606.ENSP00000356953","9606.ENSP00000446093",170,"9606.ENSP00000356953"
"9606.ENSP00000360165","9606.ENSP00000446093",170,"9606.ENSP00000360165"
"9606.ENSP00000363799","9606.ENSP00000446093",170,"9606.ENSP00000363799"
"9606.ENSP00000364555","9606.ENSP00000446093",170,"9606.ENSP00000364555"
"9606.ENSP00000367658","9606.ENSP00000446093",170,"9606.ENSP00000367658"
"9606.ENSP00000380557","9606.ENSP00000446093",170,"9606.ENSP00000380557"
"9606.ENSP00000386857","9606.ENSP00000446093",170,"9606.ENSP00000386857"
"9606.ENSP00000394316","9606.ENSP00000446093",170,"9606.ENSP00000394316"
"9606.ENSP00000406463","9606.ENSP00000446093",170,"9606.ENSP00000406463"
"9606.ENSP00000428585","9606.ENSP00000446093",170,"9606.ENSP00000428585"
"9606.ENSP00000446093","9606.ENSP00000498750",170,"9606.ENSP00000498750"
"9606.ENSP00000261249","9606.ENSP00000446093",169,"9606.ENSP00000261249"
"9606.ENSP00000372351","9606.ENSP00000446093",169,"9606.ENSP00000372351"
"9606.ENSP00000377561","9606.ENSP00000446093",169,"9606.ENSP00000377561"
"9606.ENSP00000399168","9606.ENSP00000446093",169,"9606.ENSP00000399168"
"9606.ENSP00000222990","9606.ENSP00000446093",168,"9606.ENSP00000222990"
"9606.ENSP00000307684","9606.ENSP00000446093",168,"9606.ENSP00000307684"
"9606.ENSP00000351811","9606.ENSP00000446093",168,"9606.ENSP00000351811"
"9606.ENSP00000393313","9606.ENSP00000446093",168,"9606.ENSP00000393313"
"9606.ENSP00000446039","9606.ENSP00000446093",168,"9606.ENSP00000446039"
"9606.ENSP00000278282","9606.ENSP00000446093",167,"9606.ENSP00000278282"
"9606.ENSP00000278949","9606.ENSP00000446093",167,"9606.ENSP00000278949"
"9606.ENSP00000317579","9606.ENSP00000446093",167,"9606.ENSP00000317579"
"9606.ENSP00000337797","9606.ENSP00000446093",167,"9606.ENSP00000337797"
"9606.ENSP00000351777","9606.ENSP00000446093",167,"9606.ENSP00000351777"
"9606.ENSP00000356421","9606.ENSP00000446093",167,"9606.ENSP00000356421"
"9606.ENSP00000376349","9606.ENSP00000446093",167,"9606.ENSP00000376349"
"9606.ENSP00000388996","9606.ENSP00000446093",167,"9606.ENSP00000388996"
"9606.ENSP00000407323","9606.ENSP00000446093",167,"9606.ENSP00000407323"
"9606.ENSP00000439189","9606.ENSP00000446093",167,"9606.ENSP00000439189"
"9606.ENSP00000203407","9606.ENSP00000446093",166,"9606.ENSP00000203407"
"9606.ENSP00000221543","9606.ENSP00000446093",166,"9606.ENSP00000221543"
"9606.ENSP00000365160","9606.ENSP00000446093",166,"9606.ENSP00000365160"
"9606.ENSP00000379975","9606.ENSP00000446093",166,"9606.ENSP00000379975"
"9606.ENSP00000433999","9606.ENSP00000446093",166,"9606.ENSP00000433999"
"9606.ENSP00000446093","9606.ENSP00000457870",166,"9606.ENSP00000457870"
"9606.ENSP00000225525","9606.ENSP00000446093",165,"9606.ENSP00000225525"
"9606.ENSP00000225665","9606.ENSP00000446093",165,"9606.ENSP00000225665"
"9606.ENSP00000244709","9606.ENSP00000446093",165,"9606.ENSP00000244709"
"9606.ENSP00000248139","9606.ENSP00000446093",165,"9606.ENSP00000248139"
"9606.ENSP00000262415","9606.ENSP00000446093",165,"9606.ENSP00000262415"
"9606.ENSP00000290341","9606.ENSP00000446093",165,"9606.ENSP00000290341"
"9606.ENSP00000300403","9606.ENSP00000446093",165,"9606.ENSP00000300403"
"9606.ENSP00000303070","9606.ENSP00000446093",165,"9606.ENSP00000303070"
"9606.ENSP00000321449","9606.ENSP00000446093",165,"9606.ENSP00000321449"
"9606.ENSP00000362643","9606.ENSP00000446093",165,"9606.ENSP00000362643"
"9606.ENSP00000364885","9606.ENSP00000446093",165,"9606.ENSP00000364885"
"9606.ENSP00000364929","9606.ENSP00000446093",165,"9606.ENSP00000364929"
"9606.ENSP00000366135","9606.ENSP00000446093",165,"9606.ENSP00000366135"
"9606.ENSP00000367024","9606.ENSP00000446093",165,"9606.ENSP00000367024"
"9606.ENSP00000446093","9606.ENSP00000474182",165,"9606.ENSP00000474182"
"9606.ENSP00000446093","9606.ENSP00000480186",165,"9606.ENSP00000480186"
"9606.ENSP00000264607","9606.ENSP00000446093",164,"9606.ENSP00000264607"
